,year,state_fips_code,county_fips_code,pred_grams_oxy
4313,2014,20,5,87289.44651650339
4314,2014,20,11,79568.10528318041
4315,2014,20,75,61933.05375692594
4316,2014,20,103,113648.60745356549
4317,2014,20,177,296390.13135582395
4318,2014,20,203,62125.46260732992
4319,2014,20,19,57586.30509518376
4320,2014,20,137,67640.64979356498
4321,2014,20,155,90949.32514467003
4322,2014,20,29,69465.63524678128
4323,2014,20,47,60537.2936880068
4324,2014,20,81,90518.54238879473
4325,2014,20,165,62424.2108322872
4326,2014,20,171,94400.60404901076
4327,2014,20,133,87616.85896922882
4328,2014,20,143,71981.81757782504
4329,2014,20,147,69722.02777041592
4330,2014,20,7,69779.24374521592
4331,2014,20,39,53008.32591232801
4332,2014,20,87,97920.83713042177
4333,2014,21,89,97765.71936028883
4334,2014,26,105,110961.98807214564
4335,2014,26,109,86536.24844928425
4336,2014,26,117,93243.05809640423
4337,2014,26,113,90577.7804923213
4338,2014,26,149,117095.29296192461
4339,2014,26,147,313360.2052030773
4340,2014,26,159,299311.3015575356
4341,2014,26,161,336102.66184552043
4342,2014,26,11,109874.44615311982
4343,2014,26,15,174110.9333245745
4344,2014,26,27,112445.28433824686
4345,2014,26,71,91286.5688501887
4346,2014,26,19,105966.51457961072
4347,2014,26,143,116216.74004763058
4348,2014,26,153,110478.46011089136
4349,2014,26,163,489494.02844965673
4350,2014,26,23,88653.22239366474
4351,2014,26,55,300304.84066255717
4352,2014,26,75,285917.8606086497
4353,2014,26,49,370472.34800877975
4354,2014,26,9,115881.97289262404
4355,2014,26,93,295312.92864811496
4356,2014,26,69,98669.32308329426
4357,2014,26,101,120471.1375598626
4358,2014,26,119,109337.74203222686
4359,2014,26,51,99298.16800117148
4360,2014,26,107,116062.93457055649
4361,2014,26,103,107911.55736204018
4362,2014,26,133,97515.88235345927
4363,2014,26,137,108923.05835655723
4364,2014,26,31,121677.88617772523
4365,2014,26,95,90194.73837148001
4366,2014,26,99,378972.89454820304
4367,2014,26,155,271918.90491898934
4368,2014,26,13,112903.78098896939
4369,2014,26,29,110895.6053921913
4370,2014,26,45,327274.5650782923
4371,2014,26,53,95172.30374240485
4372,2014,26,47,119380.8506290586
4373,2014,27,93,99831.33259644712
4374,2014,27,113,107223.4919298013
4375,2014,27,131,161403.41290808452
4376,2014,27,167,93527.03453643598
4377,2014,27,125,66231.22862142735
4378,2014,27,27,96782.88416405086
4379,2014,27,43,77624.78623743421
4380,2014,27,45,89207.67033745996
4381,2014,27,75,92886.88316874937
4382,2014,27,119,99921.99568090274
4383,2014,27,135,99207.38179695347
4384,2014,27,143,99301.96767630504
4385,2014,27,165,73446.59358025923
4386,2014,27,5,102034.58239925865
4387,2014,27,11,68151.7738517021
4388,2014,27,15,103586.5398262458
4389,2014,27,21,103450.44190052924
4390,2014,21,111,414964.458813585
4391,2014,21,69,90576.29481953174
4392,2014,21,43,100450.31355676892
4393,2014,21,63,104734.00301821262
4394,2014,21,123,111714.32489156967
4395,2014,21,161,111527.9375721764
4396,2014,20,69,80150.55977352617
4397,2014,20,17,64988.29319276425
4398,2014,20,67,68760.26086917722
4399,2014,20,109,61914.67137981918
4400,2014,20,149,92509.47465707701
4401,2014,20,15,167214.60547105546
4402,2014,20,169,104502.81156438464
4403,2014,20,197,92916.77896180928
4404,2014,20,207,51501.15869910256
4405,2014,20,141,61061.895719359294
4406,2014,20,55,98289.56106914728
4407,2014,20,97,84632.46174377522
4408,2014,20,201,70203.59884146543
4409,2014,20,129,62218.6726665925
4410,2014,20,9,77409.10698745644
4411,2014,20,43,71014.24186717387
4412,2014,20,101,62492.59620731556
4413,2014,27,91,104995.78345969712
4414,2014,27,49,101753.47629377776
4415,2014,27,57,102504.31300250675
4416,2014,27,63,79115.25114045625
4417,2014,27,105,107130.39631427513
4418,2014,27,115,102252.09036810232
4419,2014,56,31,85508.69774868627
4420,2014,56,33,104074.63698620448
4421,2014,56,3,95532.36586883017
4422,2014,56,11,88792.72449710051
4423,2014,56,29,101843.24401746826
4424,2014,56,1,94585.16296453527
4425,2014,56,7,92552.72881946429
4426,2014,56,15,94279.08117275278
4427,2014,56,41,102207.71208103572
4428,2014,56,43,91586.87930904362
4429,2014,56,17,82005.2433209679
4430,2014,56,13,102519.72498195348
4431,2014,56,35,133640.10196013245
4432,2014,56,45,88291.65167257385
4433,2014,37,75,124797.15704278188
4434,2014,37,185,102437.18328100875
4435,2014,37,195,201775.09038195608
4436,2014,37,73,97660.3425234453
4437,2014,37,115,103411.2552895586
4438,2014,37,137,101723.65872385612
4439,2014,37,149,103504.25136234553
4440,2014,37,151,353182.37310885603
4441,2014,37,169,112190.33465354065
4442,2014,37,187,96445.41913866367
4443,2014,37,43,96458.31624714327
4444,2014,37,51,338222.91091318586
4445,2014,37,81,410837.16805946024
4446,2014,37,99,104174.09146826752
4447,2014,37,139,109706.58203548827
4448,2014,37,155,270467.600109422
4449,2014,37,173,113531.50281825522
4450,2014,37,183,437376.44081047043
4451,2014,37,7,89041.96352915661
4452,2014,37,111,101461.0623719371
4453,2014,37,69,112455.07970937257
4454,2014,37,103,91395.64857962736
4455,2014,37,113,107191.00479215985
4456,2014,37,19,346921.62048414093
4457,2014,37,175,105253.4053747936
4458,2014,37,13,116451.27495734161
4459,2014,37,47,104552.14549301194
4460,2014,37,109,296148.7176607178
4461,2014,37,123,88305.03712034144
4462,2014,37,135,341922.98061896575
4463,2014,37,153,100631.66772091105
4464,2014,37,163,101786.48096651808
4465,2014,37,171,121480.60670236743
4466,2014,37,11,103323.27933353749
4467,2014,37,21,339379.8942512712
4468,2014,37,25,299957.39025622344
4469,2014,37,33,93808.24853960073
4470,2014,37,59,102258.94779228182
4471,2014,37,57,306740.7894487245
4472,2014,37,61,97495.43617951806
4473,2014,37,63,324686.9842352708
4474,2014,37,91,89028.12165683243
4475,2014,37,105,119216.07293492828
4476,2014,37,129,330174.88936098694
4477,2014,37,141,110116.47382511114
4478,2014,37,191,311270.3645563595
4479,2014,37,55,151415.9505457952
4480,2014,37,165,114516.94468398074
4481,2014,38,89,95570.09630988678
4482,2014,37,83,102599.29108175228
4483,2014,37,1,347149.41107479617
4484,2014,37,177,103143.02849092968
4485,2014,38,103,64824.463073737694
4486,2014,38,13,67026.46357018688
4487,2014,38,61,94622.657507326
4488,2014,38,105,95990.61355449514
4489,2014,38,7,85332.01074031148
4490,2014,38,43,62966.20459173875
4491,2014,38,19,63683.82038229923
4492,2014,38,37,64331.562515126716
4493,2014,38,49,67466.18498737745
4494,2014,38,91,61202.29658028208
4495,2014,38,5,84261.87654807346
4496,2014,38,45,61329.81355170115
4497,2014,38,59,95921.89802914075
4498,2014,38,25,84013.38791014602
4499,2014,38,51,63556.22003740193
4500,2014,38,63,63038.13937197629
4501,2014,38,79,111036.77897248678
4502,2014,38,99,73383.01241548137
4503,2014,38,9,68213.46795723696
4504,2014,38,3,67826.57901655283
4505,2014,38,35,100002.07711518464
4506,2014,38,53,90825.26347593515
4507,2014,38,55,93001.8365321983
4508,2014,38,69,66839.09515613686
4509,2014,38,75,86350.87915402325
4510,2014,38,11,81056.22313296415
4511,2014,38,15,272810.40558295185
4512,2014,38,47,62892.04233961864
4513,2014,38,65,90807.44885902607
4514,2014,38,93,85618.888992763
4515,2014,38,71,71563.76061848136
4516,2014,38,31,62431.303127976294
4517,2014,38,39,62054.83131431566
4518,2014,38,83,70308.16193087591
4519,2014,38,87,62193.61705867745
4520,2014,39,159,108912.3041575962
4521,2014,39,131,94967.28467908151
4522,2014,39,125,76181.96082829138
4523,2014,39,61,417579.4552055074
4524,2014,39,49,462668.5959599812
4525,2014,39,101,96727.60627390232
4526,2014,39,157,299880.5768248134
4527,2014,37,189,108606.71783327658
4528,2014,39,169,326391.8538185616
4529,2014,39,15,114960.57653056172
4530,2014,39,139,347191.6739161134
4531,2014,39,67,78955.27085467432
4532,2014,39,83,109954.5105101556
4533,2014,39,89,296048.9111295834
4534,2014,39,163,86968.70119448417
4535,2014,39,19,104014.80124682799
4536,2014,39,63,287757.33463457495
4537,2014,39,25,305659.82472586294
4538,2014,39,45,291355.11422643217
4539,2014,39,39,112470.59080169193
4540,2014,39,71,101247.12773544682
4541,2014,39,69,109085.97302599266
4542,2014,39,81,109945.42717889618
4543,2014,39,133,307753.3714381405
4544,2014,39,137,101075.2718201817
4545,2014,39,13,102304.95840782319
4546,2014,39,27,115017.79250536174
4547,2014,39,47,107896.2287463521
4548,2014,39,127,88370.25953351095
4549,2014,39,129,108508.43054500048
4550,2014,39,97,103962.43285806697
4551,2014,39,119,303288.6693722356
4552,2014,39,143,116620.13206345559
4553,2014,39,161,77298.06814019392
4554,2014,39,167,117317.57690307779
4555,2014,39,11,97750.38627074125
4556,2014,39,37,115414.83609067416
4557,2014,39,123,110077.07805080972
4558,2014,39,65,79001.44916668347
4559,2014,39,79,93897.29705668734
4560,2014,39,77,119137.21814130005
4561,2014,39,9,122275.18970490994
4562,2014,39,1,93696.77118424288
4563,2014,39,103,303486.3903143963
4564,2014,39,95,411109.08453914133
4565,2014,39,121,85208.77904768867
4566,2014,39,147,92793.51738104089
4567,2014,39,151,332137.795149142
4568,2014,39,31,90701.24573224034
4569,2014,39,41,307149.7160454211
4570,2014,39,55,330412.74841961765
4571,2014,39,73,105669.70449419525
4572,2014,39,85,323406.2712318513
4573,2014,39,141,228410.64362640085
4574,2014,39,35,473718.1205481753
4575,2014,39,75,90586.43702420151
4576,2014,39,109,327385.2190279254
4577,2014,39,17,335769.14335505373
4578,2014,39,111,110894.15220846637
4579,2014,39,155,295299.1629283319
4580,2014,39,173,333698.19638089533
4581,2014,39,5,111532.69319862462
4582,2014,40,147,107147.82521244892
4583,2014,40,59,64255.566150281076
4584,2014,40,83,100291.8384944462
4585,2014,40,143,416675.55891129165
4586,2014,40,57,34712.16744175198
4587,2014,40,61,85445.5970119877
4588,2014,40,111,87373.66679205222
4589,2014,40,113,91180.83283697661
4590,2014,40,67,76863.15820536774
4591,2014,40,47,90186.96651547002
4592,2014,40,49,77845.69920568708
4593,2014,40,121,88524.5076475367
4594,2014,40,123,87794.50134883463
4595,2014,40,129,64933.09642247996
4596,2014,40,153,98550.23340887908
4597,2014,40,21,117394.86726473093
4598,2014,40,41,115682.03431373091
4599,2014,40,45,65336.26826551961
4600,2014,40,51,105268.25696296045
4601,2014,40,119,105074.19074130758
4602,2014,40,125,102420.46709361192
4603,2014,40,37,115959.77839904891
4604,2014,40,141,65108.67653272982
4605,2014,40,149,71254.7953558217
4606,2014,40,33,73678.46902054019
4607,2014,40,75,76561.64767246576
4608,2014,40,79,95495.64832422798
4609,2014,40,89,89998.58376517161
4610,2014,40,93,76488.84717980814
4611,2014,40,97,98140.01617337715
4612,2014,40,109,416965.28798308497
4613,2014,40,39,99288.81585728638
4614,2014,40,85,72348.18565563088
4615,2014,40,9,99641.2496111892
4616,2014,40,23,93888.68620869711
4617,2014,40,65,77643.80622361183
4618,2014,40,81,79946.38946897123
4619,2014,40,117,79617.368555053
4620,2014,40,133,86986.1917389277
4621,2014,40,25,61361.072029238305
4622,2014,40,11,70859.65892744402
4623,2014,40,29,80817.79754358067
4624,2014,40,53,68546.86764789654
4625,2014,40,73,98238.32461012076
4626,2014,40,87,95434.24019021865
4627,2014,40,95,77049.79041014197
4628,2014,40,103,75521.24575195403
4629,2014,40,43,67986.46422010414
4630,2014,40,105,75405.37097106161
4631,2014,40,131,278043.8113836571
4632,2014,40,27,336281.2689793043
4633,2014,40,135,89232.46123843495
4634,2014,40,3,70551.86086719594
4635,2014,40,151,70577.33340810258
4636,2014,40,107,81546.38183764192
4637,2014,40,5,85693.9034076441
4638,2014,41,61,103636.65079628171
4639,2014,41,47,329534.9682426358
4640,2014,41,19,315778.84978682245
4641,2014,41,31,111064.98542447413
4642,2014,41,53,268408.2993202676
4643,2014,41,17,304218.9674878379
4644,2014,41,43,350150.53557676077
4645,2014,41,71,294654.29203597934
4646,2014,41,1,112563.09498787101
4647,2014,41,35,123515.61792783739
4648,2014,41,41,110939.31309401138
4649,2014,41,3,173271.9865323354
4650,2014,41,13,117145.45044990239
4651,2014,41,55,87083.29206658233
4652,2014,41,25,112151.38695009027
4653,2014,41,45,107569.0141406247
4654,2014,41,63,106833.9884943704
4655,2014,41,69,89198.33399768439
4656,2014,41,49,107761.91407576148
4657,2014,41,11,122890.87725056047
4658,2014,47,177,89264.87736116488
4659,2014,47,179,348645.10867419676
4660,2014,47,183,95419.65646142788
4661,2014,47,5,94175.11948069662
4662,2014,47,7,115653.37990038974
4663,2014,47,13,96457.1287992951
4664,2014,47,15,102408.74313885348
4665,2014,47,83,94091.54516930404
4666,2014,47,119,289172.9783353133
4667,2014,48,373,87535.2439057155
4668,2014,48,391,72649.26252209471
4669,2014,48,467,103121.54135264145
4670,2014,48,55,108322.67710425213
4671,2014,48,487,72730.29373159005
4672,2014,48,317,70658.4783442761
4673,2014,48,383,66795.25097332349
4674,2014,48,501,77121.44235747092
4675,2014,48,189,100064.47283326434
4676,2014,48,419,82287.67943635567
4677,2014,48,387,84859.61194411937
4678,2014,48,399,71807.50579767452
4679,2014,48,435,67825.99028531369
4680,2014,48,451,278693.76996584085
4681,2014,48,469,109758.66859762715
4682,2014,48,481,78336.70278506211
4683,2014,48,181,294070.48621089314
4684,2014,48,33,62498.154092100536
4685,2014,48,315,83899.99945216515
4686,2014,48,323,115536.89238367435
4687,2014,48,297,71574.3307647217
4688,2014,48,363,80151.0990829178
4689,2014,48,255,73592.1319398469
4690,2014,48,123,76185.61502089897
4691,2014,48,59,76266.26998859001
4692,2014,48,67,85714.02724781571
4693,2014,48,183,295621.8097708345
4694,2014,48,313,72913.90134296563
4695,2014,48,303,334553.1540324678
4696,2014,48,257,290829.3646880571
4697,2014,48,259,141188.77259812015
4698,2014,48,153,82643.47846134129
4699,2014,48,17,71403.20980560375
4700,2014,48,71,101852.97384796117
4701,2014,48,27,342767.39487686753
4702,2014,48,61,350087.1755793287
4703,2014,48,117,78629.62086302825
4704,2014,48,141,426470.7899789304
4705,2014,48,283,74854.48871566501
4706,2014,48,443,60607.53820344862
4707,2014,48,457,91357.63595057723
4708,2014,48,483,71265.31458827609
4709,2014,48,9,77353.15247253567
4710,2014,48,43,102433.30838946677
4711,2014,48,215,444575.67582446383
4712,2014,48,423,337663.3378132508
4713,2014,48,105,51037.14082714767
4714,2014,48,207,50169.8854199247
4715,2014,48,227,77478.16812716234
4716,2014,48,333,79020.08104646363
4717,2014,48,337,76708.22332453595
4718,2014,48,365,77160.43044751388
4719,2014,48,403,97251.89212325454
4720,2014,48,421,64827.4702031115
4721,2014,48,437,77387.32082067788
4722,2014,48,231,94952.25875011667
4723,2014,48,63,77945.07048143454
4724,2014,48,195,69837.46550720105
4725,2014,48,187,333411.3567599762
4726,2014,48,77,71685.82189029148
4727,2014,48,205,88743.51743709475
4728,2014,48,217,78929.89322076191
4729,2014,48,293,80325.79272483916
4730,2014,48,485,280878.18020095694
4731,2014,48,347,115882.56292432355
4732,2014,48,369,71866.58468385802
4733,2014,48,367,331908.17749197665
4734,2014,48,169,71330.81123616456
4735,2014,48,465,80046.15601650966
4736,2014,48,109,34955.006097411235
4737,2014,48,135,263928.9204115627
4738,2014,48,173,83020.02416527091
4739,2014,48,185,77808.55580452486
4740,2014,48,85,428322.120647435
4741,2014,48,5,96569.80407635953
4742,2014,48,101,20732.096553636093
4743,2014,48,209,291487.5976617919
4744,2014,48,39,326490.6769361632
4745,2014,48,129,63837.24562904647
4746,2014,48,13,78847.42152984896
4747,2014,48,353,75179.34154842574
4748,2014,48,229,39874.36980762852
4749,2014,48,475,72104.06989729643
4750,2014,48,203,116620.13206345559
4751,2014,48,327,68989.01227140831
4752,2014,48,149,94377.2694785996
4753,2014,48,491,348729.0950798621
4754,2014,48,233,77953.72536966234
4755,2014,48,343,83806.29319536619
4756,2014,48,361,105486.61665883992
4757,2014,48,495,42412.31847279774
4758,2014,48,201,420261.17679497873
4759,2014,48,53,100036.5708491987
4760,2014,48,171,96572.2648906171
4761,2014,48,113,427490.2245690043
4762,2014,48,311,62778.60807841591
4763,2014,48,503,78664.32112774454
4764,2014,48,251,332578.51325431245
4765,2014,48,223,76446.27369847239
4766,2014,48,357,71742.47338536955
4767,2014,48,275,38904.65374602722
4768,2014,48,309,346153.4038919633
4769,2014,48,95,66740.05802540436
4770,2014,48,137,64806.92039422712
4771,2014,48,133,81667.67747650073
4772,2014,48,243,88129.19343064204
4773,2014,48,247,74152.54700646279
4774,2014,48,339,401350.7306294229
4775,2014,48,127,69806.1264143956
4776,2014,48,479,393126.379040744
4777,2014,48,11,87628.99735450797
4778,2014,48,69,70986.21644067134
4779,2014,48,273,81684.71606689393
4780,2014,48,97,98224.97699867118
4781,2014,48,377,54322.00808449851
4782,2014,48,107,62137.53336396585
4783,2014,48,151,70341.84104284407
4784,2014,48,131,73353.9439772819
4785,2014,48,271,79465.5260995259
4786,2014,48,31,95195.83420237286
4787,2014,48,241,90733.56756782468
4788,2014,48,245,328323.01187501923
4789,2014,48,359,62599.31991474308
4790,2014,48,279,79997.07607545587
4791,2014,48,295,66109.52022483847
4792,2014,48,307,72088.08956777197
4793,2014,48,319,92922.04097913181
4794,2014,48,125,40201.22344756751
4795,2014,48,287,97576.90160626432
4796,2014,48,439,424703.09074698633
4797,2014,48,1,85846.92355072612
4798,2014,48,139,331528.94441227743
4799,2014,48,239,72103.02975415456
4800,2014,48,265,103599.66667503417
4801,2014,48,331,85943.91355528562
4802,2014,48,93,78255.22196842385
4803,2014,48,145,81047.91048982734
4804,2014,48,47,61886.871549033225
4805,2014,48,15,101150.80521084522
4806,2014,48,261,84355.64460946099
4807,2014,48,89,103543.3297014732
4808,2014,48,409,89960.38344740664
4809,2014,48,381,322382.4501560999
4810,2014,48,411,71092.86178714264
4811,2014,48,413,64841.32672586062
4812,2014,48,507,56401.83782703866
4813,2014,48,57,90654.96311954258
4814,2014,48,155,33620.88942383008
4815,2014,48,175,94309.9801050016
4816,2014,48,193,70957.8666187104
4817,2014,48,335,42466.65668436137
4818,2014,48,449,82034.21342554997
4819,2014,48,285,85909.70900556602
4820,2014,48,445,72979.60076418039
4821,2014,48,497,111730.37461886712
4822,2014,48,321,88908.13394210553
4823,2014,48,371,73344.17888456775
4824,2014,48,397,287450.86756130715
4825,2014,48,441,290629.5764563183
4826,2014,48,447,63016.12280960665
4827,2014,48,471,118191.89829716417
4828,2014,48,499,114385.45258797464
4829,2014,48,7,102534.2307866764
4830,2014,48,79,15822.314361483855
4831,2014,48,81,65114.006367430935
4832,2014,48,99,95773.57520650755
4833,2014,48,211,90450.90105670139
4834,2014,48,341,76997.35942642494
4835,2014,48,375,284466.93479751894
4836,2014,48,461,63928.63100594985
4837,2014,48,405,93118.14922437724
4838,2014,48,417,65111.28182026746
4839,2014,48,427,116540.36994313174
4840,2014,48,49,80849.25785992565
4841,2014,48,191,37966.54502725113
4842,2014,48,159,89523.26210746162
4843,2014,48,163,78254.19625876695
4844,2014,48,281,101409.77848973958
4845,2014,50,19,103541.48998556474
4846,2014,50,13,87710.05680293623
4847,2014,50,7,362454.15103212325
4848,2014,50,15,109437.3554314277
4849,2014,50,11,101753.47629377776
4850,2014,50,5,101553.02050378504
4851,2014,50,25,109297.84633620796
4852,2014,50,3,104831.62290305196
4853,2014,50,1,99689.71727846867
4854,2014,50,9,92085.91252942664
4855,2014,50,23,159812.10030207786
4856,2014,49,27,92706.85641520284
4857,2014,49,45,111789.45925011713
4858,2014,49,53,335846.8227009516
4859,2014,49,25,89228.79080277987
4860,2014,49,43,128631.39210436861
4861,2014,49,19,100147.26237271901
4862,2014,49,31,90147.30400524307
4863,2014,49,33,81341.3828043872
4864,2014,49,51,124909.95472892601
4865,2014,49,1,85348.20846407517
4866,2014,49,3,96977.33526996867
4867,2014,49,21,103526.19004122508
4868,2014,49,39,101681.04699628249
4869,2014,49,41,100590.60016560835
4870,2014,49,57,329378.0367440321
4871,2014,49,37,100775.34734785829
4872,2014,49,35,384955.1648735302
4873,2014,49,9,83006.11463868244
4874,2014,49,55,100455.28749960754
4875,2014,49,7,105161.96540814836
4876,2014,49,29,92803.34626426495
4877,2014,49,5,285718.5335361571
4878,2014,49,23,88539.01646302447
4879,2014,51,95,299469.94557637494
4880,2014,51,167,86231.9228954304
4881,2014,51,173,85672.4644967006
4882,2014,51,540,136156.93450998326
4883,2014,51,31,107582.81705742463
4884,2014,51,87,329483.5432516285
4885,2014,51,99,143899.17103637173
4886,2014,51,103,101921.68370101257
4887,2014,51,105,92665.58791133382
4888,2014,51,115,97096.8997967957
4889,2014,51,119,101551.20230230833
4890,2014,51,149,107258.24917615486
4891,2014,51,159,99034.11156570366
4892,2014,51,169,81695.84122167136
4893,2014,51,177,338083.7123989058
4894,2014,51,11,102135.01024685364
4895,2014,51,67,109449.53654762464
4896,2014,51,49,101506.0759682321
4897,2014,51,97,99250.97195691349
4898,2014,51,121,112578.19127748215
4899,2014,51,127,101599.02132558309
4900,2014,51,51,97961.43487453446
4901,2014,51,83,115636.15856376146
4902,2014,51,107,463585.9205916737
4903,2014,51,153,454777.55069274927
4904,2014,51,175,101163.58284995759
4905,2014,51,91,81787.77398172957
4906,2014,51,33,103198.90248501692
4907,2014,51,73,109234.33860672025
4908,2014,51,141,114603.24710026082
4909,2014,51,145,103910.70967081634
4910,2014,51,171,108878.24078919312
4911,2014,51,61,303066.275268625
4912,2014,51,790,103952.10936593817
4913,2014,53,3,104670.64884229504
4914,2014,53,1,102085.82655890951
4915,2014,53,23,84091.22114407818
4916,2014,53,45,122434.71782760069
4917,2014,53,57,340521.5810303031
4918,2014,53,65,122733.37621477075
4919,2014,53,63,416034.14378342504
4920,2014,53,43,92560.97734576013
4921,2014,53,7,112391.69223608937
4922,2014,53,31,152961.42311050475
4923,2014,53,35,320962.3767618602
4924,2014,53,33,594112.271620894
4925,2014,53,49,117003.07793477044
4926,2014,53,51,117276.72008113624
4927,2014,53,55,129418.86925452242
4928,2014,53,59,103181.33779900661
4929,2014,53,75,108149.37482916524
4930,2014,53,77,334502.23083174543
4931,2014,53,9,187339.15850979066
4932,2014,53,15,307644.33566131775
4933,2014,53,19,126011.61777912937
4934,2014,53,41,124294.82439898906
4935,2014,53,17,103324.79155173093
4936,2014,53,29,314635.9737621972
4937,2014,53,53,411311.1458700203
4938,2014,53,21,179725.50404004072
4939,2014,53,71,112899.25720957782
4940,2014,53,73,365992.0260211546
4941,2014,54,23,98077.40948116881
4942,2014,54,27,106767.80487386035
4943,2014,54,9,87419.70236634434
4944,2014,54,17,71266.89023463556
4945,2014,54,31,115615.78310486916
4946,2014,54,49,87042.62594536305
4947,2014,54,59,114580.01561692798
4948,2014,54,29,91938.55008593643
4949,2014,54,51,88232.42532247034
4950,2014,54,67,89920.70610305235
4951,2014,54,93,100662.27721173318
4952,2014,54,95,90336.37333493665
4953,2014,54,87,98772.44658049828
4954,2014,54,53,97646.73443425175
4955,2014,54,91,78222.82216413018
4956,2014,54,107,298243.3272768134
4957,2014,54,21,81770.77632932174
4958,2014,54,63,100445.46242749125
4959,2014,54,73,86378.10553495231
4960,2014,54,11,257544.8255914255
4961,2014,54,37,108243.60595829619
4962,2014,54,45,97508.32894387633
4963,2014,54,71,77182.32297169568
4964,2014,54,33,92018.21725662857
4965,2014,54,69,114249.96963696941
4966,2014,54,13,92225.88069028786
4967,2014,54,65,96777.8597644821
4968,2014,54,81,102043.42993923873
4969,2014,54,79,106682.41113493618
4970,2014,54,1,85745.68252037413
4971,2014,54,47,29655.85674096478
4972,2014,54,99,88398.06611908608
4973,2014,54,35,104607.72305709285
4974,2014,54,55,97525.2671239794
4975,2014,54,97,89396.18884695583
4976,2014,54,101,89464.17017210733
4977,2014,54,3,329535.5737442923
4978,2014,54,19,99136.22754245781
4979,2014,55,51,108143.48423976367
4980,2014,55,19,109540.33924927215
4981,2014,55,109,307509.3216026687
4982,2014,55,83,108253.05026177841
4983,2014,55,69,103754.67069982454
4984,2014,55,135,108146.85754467953
4985,2014,55,5,107146.70402961796
4986,2014,55,113,112896.18821300301
4987,2014,55,47,102002.42411680338
4988,2014,55,99,102006.19604854513
4989,2014,55,77,94148.5572754663
4990,2014,55,75,119227.33228508494
4991,2014,55,79,431243.63475246914
4992,2014,55,101,293856.74417517683
4993,2014,55,139,287306.0992085268
4994,2014,55,41,112284.38267519552
4995,2014,55,45,104697.92626436865
4996,2014,55,107,102787.16540747361
4997,2014,55,115,105704.71805951798
4998,2014,55,67,107250.47119886693
4999,2014,55,87,293535.82070094097
5000,2014,55,123,96172.92965829585
5001,2014,55,21,133112.4132635869
5002,2014,55,61,93931.72727138757
5003,2014,55,9,313274.6597458418
5004,2014,55,35,287514.64777729555
5005,2014,55,85,109630.76684012175
5006,2014,55,95,107808.67117749952
5007,2014,55,129,97328.30278978245
5008,2014,55,133,327831.1922404568
5009,2014,55,127,303194.5400123977
5010,2014,55,23,99203.70821208056
5011,2014,55,57,109224.29369510862
5012,2014,55,25,402828.2956614229
5013,2014,55,111,106748.88965492949
5014,2014,55,131,279494.2139544445
5015,2014,55,17,106303.51408192952
5016,2014,55,31,106967.19794661798
5017,2014,55,53,99009.90067330134
5018,2014,55,49,96414.76715437263
5019,2014,55,89,281168.6174337071
5020,2014,55,97,165942.5748573178
5021,2014,55,105,279738.2579190982
5022,2014,55,119,93467.6429450698
5023,2014,55,1,111664.37714766014
5024,2014,55,7,115746.95785181313
5025,2014,55,81,106640.96024641799
5026,2014,55,141,284929.2083855356
5027,2014,55,3,112610.57194792292
5028,2014,55,37,85355.84119842213
5029,2014,55,55,287896.0012935571
5030,2014,56,5,98447.37126197116
5031,2014,56,23,101543.40080216285
5032,2014,56,25,266385.5377841393
5033,2014,56,9,94815.76244292728
5034,2014,56,27,80796.51377933765
5035,2014,56,37,102241.46131416466
5036,2014,51,65,99682.99321513902
5037,2014,51,7,101974.24086801283
5038,2014,51,750,104726.00274705121
5039,2014,51,840,102866.32150452692
5040,2014,51,1,102220.11300824821
5041,2014,51,45,86863.6710526789
5042,2014,51,63,98828.86861843396
5043,2014,51,71,99460.79818324803
5044,2014,51,77,90346.7807743047
5045,2014,51,135,106102.4069075647
5046,2014,51,157,118587.16173199438
5047,2014,51,36,97628.72257488527
5048,2014,51,47,108758.78136422025
5049,2014,51,53,101985.98581810403
5050,2014,51,79,99200.37091062324
5051,2014,51,85,320527.2147331792
5052,2014,51,111,106906.15191391252
5053,2014,51,137,109147.93273891014
5054,2014,51,595,111529.17278278974
5055,2014,51,197,106930.28122900588
5056,2014,51,550,304619.57429914805
5057,2014,51,660,101007.9151874653
5058,2014,51,3,304900.91664305184
5059,2014,51,19,280370.40967217495
5060,2014,51,29,104146.2891024639
5061,2014,51,195,96209.96112296177
5062,2014,51,580,79971.84493119182
5063,2014,51,740,289700.65848673554
5064,2014,51,810,388831.97703480965
5065,2014,51,5,105836.15695369276
5066,2014,51,640,107683.87892683981
5067,2014,51,193,102286.06654483976
5068,2014,51,133,101216.126153427
5069,2014,51,155,102292.12565840484
5070,2014,51,187,110712.89849872024
5071,2014,51,17,82255.67694609209
5072,2014,51,590,100783.18744498758
5073,2014,51,630,132255.58169866758
5074,2014,51,9,102497.93238294961
5075,2014,51,670,115745.8991903294
5076,2014,51,700,343429.84007584624
5077,2014,51,69,284279.83830360713
5078,2014,51,680,109319.83212908411
5079,2014,51,199,297247.0361538893
5080,2014,51,690,100793.90440836741
5081,2014,51,125,107080.97265604592
5082,2014,51,143,114791.56144394161
5083,2014,51,530,94775.48968351641
5084,2014,51,610,125889.08253448625
5085,2014,51,730,121335.13699282221
5086,2014,51,735,124329.59134323773
5087,2014,51,600,126277.68171319486
5088,2014,51,820,103225.45707752775
