,year,state_fips_code,county_fips_code,pred_grams_hydro
4423,2014,56,29,192635.48643367257
4424,2014,56,1,204037.76976743725
4425,2014,56,7,196206.25880267256
4426,2014,56,15,200654.21130213432
4427,2014,56,41,196444.65037518315
4428,2014,56,43,199965.79315526062
4429,2014,56,17,198384.75279423236
4430,2014,56,13,198852.63624080186
4431,2014,56,35,192405.51813064973
4432,2014,56,45,194581.60736649454
4433,2014,37,75,200964.06293146018
4434,2014,37,185,29031.187567773486
4435,2014,37,195,190791.36651792726
4436,2014,37,73,195275.89767849343
4437,2014,37,115,201650.51709436064
4438,2014,37,137,199805.4528642902
4439,2014,37,149,198946.85521618315
4440,2014,37,151,199577.29232079536
4441,2014,37,169,186959.85605662238
4442,2014,37,187,30193.685492167486
4443,2014,37,43,199783.38966513536
4444,2014,37,51,227677.6476406049
4445,2014,37,81,232830.69345585612
4446,2014,37,99,204433.2469618846
4447,2014,37,139,206684.88471045747
4448,2014,37,155,74857.3283832069
4449,2014,37,173,203038.3841109839
4450,2014,37,183,209737.09992954304
4451,2014,37,7,31567.62812874842
4452,2014,37,111,63097.07225269355
4453,2014,37,69,196349.28494102866
4454,2014,37,103,26890.53324575534
4455,2014,37,113,203213.8930221352
4456,2014,37,19,198823.71252599536
4457,2014,37,175,202604.95488712122
4458,2014,37,13,199522.689436367
4459,2014,37,47,56364.24615458329
4460,2014,37,109,193646.59171269537
4461,2014,37,123,32539.89885951911
4462,2014,37,135,183980.51353376976
4463,2014,37,153,56638.59100158572
4464,2014,37,163,66309.55590616452
4465,2014,37,171,192075.88024030268
4466,2014,37,11,202000.74899668907
4467,2014,37,21,209596.10144783967
4468,2014,37,25,189460.71022355824
4469,2014,37,33,30192.263038773486
4470,2014,37,59,185920.55301927027
4471,2014,37,57,197411.965977462
4472,2014,37,61,58236.025477405674
4473,2014,37,63,214685.84192343432
4474,2014,37,91,31933.215176463666
4475,2014,37,105,195387.513515437
4476,2014,37,129,197513.8292492286
4477,2014,37,141,189760.12634263706
4478,2014,37,191,150912.48807626838
4479,2014,37,55,183470.60125755577
4480,2014,37,165,39931.068445252546
4481,2014,38,89,245893.7661111605
4482,2014,37,83,53450.59616671127
4483,2014,37,1,197989.89730879533
4484,2014,37,177,46709.684434805
4485,2014,38,103,8094.85008315271
4486,2014,38,13,8631.461300566805
4487,2014,38,61,241252.46330330244
4488,2014,38,105,246176.2178983181
4489,2014,38,7,196370.03864473096
4490,2014,38,43,4541.974902937291
4491,2014,38,19,5531.018542977193
4492,2014,38,37,4789.481647750555
4493,2014,38,49,8049.16901179109
4494,2014,38,91,4520.1894844805665
4495,2014,38,5,28661.21655669976
4496,2014,38,45,7828.0230020136505
4497,2014,38,59,196228.10135167255
4498,2014,38,25,243302.83202629525
4499,2014,38,51,5017.71202837545
4500,2014,38,63,5415.542965040671
4501,2014,38,79,27654.711356769127
4502,2014,38,99,26999.41162856426
4503,2014,38,9,6914.090103310104
4504,2014,38,3,7058.453836607651
4505,2014,38,35,191155.6673436704
4506,2014,38,53,245829.87368249465
4507,2014,38,55,191326.42583891164
4508,2014,38,69,7709.897217620326
4509,2014,38,75,200074.69340345476
4510,2014,38,11,243272.39472782097
4511,2014,38,15,237569.85189245403
4512,2014,38,47,5246.371015784029
4513,2014,38,65,185700.58136878407
4514,2014,38,93,47269.25718394091
4515,2014,38,71,27778.341257909957
4516,2014,38,31,5531.018542977193
4517,2014,38,39,4455.098372911614
4518,2014,38,83,3938.6302424455043
4519,2014,38,87,7304.966467218072
4520,2014,39,159,185693.98024471954
4521,2014,39,131,37772.83508606091
4522,2014,39,125,29599.358059097813
4523,2014,39,61,225726.18000075602
4524,2014,39,49,222551.01004484686
4525,2014,39,101,67563.86831304217
4526,2014,39,157,190933.78376858
4527,2014,37,189,200745.654660941
4528,2014,39,169,191279.95455619533
4529,2014,39,15,186434.9958478223
4530,2014,39,139,85625.46216748284
4531,2014,39,67,12038.979869218658
4532,2014,39,83,189427.90255013702
4533,2014,39,89,186878.87181876972
4534,2014,39,163,12345.177866998567
4535,2014,39,19,194762.622875218
4536,2014,39,63,191346.97359149394
4537,2014,39,25,190062.87295969352
4538,2014,39,45,186831.5192157697
4539,2014,39,39,108366.9835260843
4540,2014,39,71,45944.93596407252
4541,2014,39,69,193304.80104181415
4542,2014,39,81,66467.62169165403
4543,2014,39,133,186891.33723303446
4544,2014,39,137,196297.27571000587
4545,2014,39,13,67824.15653856363
4546,2014,39,27,207100.78464121895
4547,2014,39,47,125629.10758220105
4548,2014,39,127,36316.49275800799
4549,2014,39,129,185648.95472681723
4550,2014,39,97,194223.74387214787
4551,2014,39,119,121824.37893748065
4552,2014,39,143,185636.1573787217
4553,2014,39,161,27150.954824877685
4554,2014,39,167,137321.04510084176
4555,2014,39,11,186615.07992289902
4556,2014,39,37,183771.91985351185
4557,2014,39,123,190459.47092353224
4558,2014,39,65,35284.41294467195
4559,2014,39,79,38023.033577880116
4560,2014,39,77,183704.0999119791
4561,2014,39,9,204893.11672226933
4562,2014,39,1,35353.5089494734
4563,2014,39,103,186957.9595837697
4564,2014,39,95,134251.04304141802
4565,2014,39,121,26698.64099153831
4566,2014,39,147,58976.31277924747
4567,2014,39,151,226073.77374997153
4568,2014,39,31,39067.16218512032
4569,2014,39,41,185645.90186763732
4570,2014,39,55,183049.58658929824
4571,2014,39,73,195519.81790923036
4572,2014,39,85,206574.14689332672
4573,2014,39,141,190494.63975478002
4574,2014,39,35,226582.95493574694
4575,2014,39,75,201365.09925075943
4576,2014,39,109,186939.5267950677
4577,2014,39,17,214082.44010273623
4578,2014,39,111,12751.214170536063
4579,2014,39,155,79704.41618695465
4580,2014,39,173,188006.20601533446
4581,2014,39,5,189680.98838583703
4582,2014,40,147,183660.08091108355
4583,2014,40,59,7088.737694967779
4584,2014,40,83,199355.0875256732
4585,2014,40,143,231409.73831355612
4586,2014,40,57,26715.020088812907
4587,2014,40,61,27808.507416930748
4588,2014,40,111,41051.04418414668
4589,2014,40,113,56805.72079369437
4590,2014,40,67,26944.430317483082
4591,2014,40,47,68106.98611486093
4592,2014,40,49,30559.00044091911
4593,2014,40,121,56526.45622469511
4594,2014,40,123,59336.98256262349
4595,2014,40,129,6834.889041553526
4596,2014,40,153,181446.06687878806
4597,2014,40,21,114442.98779309545
4598,2014,40,41,199127.14353737776
4599,2014,40,45,6847.407917108766
4600,2014,40,51,181688.7740348602
4601,2014,40,119,197489.40468092725
4602,2014,40,125,70727.91078536487
4603,2014,40,37,102968.93245886105
4604,2014,40,141,27659.545785734706
4605,2014,40,149,26004.75657683829
4606,2014,40,33,27325.278761443
4607,2014,40,75,27772.442061338108
4608,2014,40,79,52004.32230589631
4609,2014,40,89,33332.516365124255
4610,2014,40,93,26957.779018476624
4611,2014,40,97,55847.455931665645
4612,2014,40,109,231676.38077045607
4613,2014,40,39,195015.75067976798
4614,2014,40,85,25914.84483624311
4615,2014,40,9,197682.58093990345
4616,2014,40,23,28925.605980045195
4617,2014,40,65,32300.12239626576
4618,2014,40,81,33714.35129592864
4619,2014,40,117,28232.029151163973
4620,2014,40,133,31685.750283394194
4621,2014,40,25,4544.679003726964
4622,2014,40,11,26168.77678668805
4623,2014,40,29,27371.355691579385
4624,2014,40,53,7101.716122692587
4625,2014,40,73,189709.3894236117
4626,2014,40,87,198351.2260299135
4627,2014,40,95,29813.232555488663
4628,2014,40,103,26428.985681135833
4629,2014,40,43,7037.212568892586
4630,2014,40,105,26234.24949619535
4631,2014,40,131,186695.88122246973
4632,2014,40,27,206936.15269903626
4633,2014,40,135,47785.08696313058
4634,2014,40,3,27244.174565109726
4635,2014,40,151,25986.395049315284
4636,2014,40,107,29782.395460521268
4637,2014,40,5,28927.440829219202
4638,2014,41,61,200225.36794751434
4639,2014,41,47,221372.84739850488
4640,2014,41,19,198465.74992639537
4641,2014,41,31,201269.39776198103
4642,2014,41,53,182822.2378397678
4643,2014,41,17,191522.94190518584
4644,2014,41,43,200765.69254626203
4645,2014,41,71,183261.3818535678
4646,2014,41,1,202133.35730915572
4647,2014,41,35,197923.7617095273
4648,2014,41,41,194950.0904844493
4649,2014,41,3,186797.47047889538
4650,2014,41,13,203165.51284877877
4651,2014,41,55,204067.85981690072
4652,2014,41,25,66944.45087050724
4653,2014,41,45,207398.60861893944
4654,2014,41,63,198808.86195347455
4655,2014,41,69,199593.21753510073
4656,2014,41,49,195814.30029052126
4657,2014,41,11,198226.90769252728
4658,2014,47,177,49232.31130181291
4659,2014,47,179,196430.41602446203
4660,2014,47,183,36452.52067116508
4661,2014,47,5,24487.03792235556
4662,2014,47,7,83741.16188312294
4663,2014,47,13,44539.02142660292
4664,2014,47,15,193910.3056134725
4665,2014,47,83,8084.220103829681
4666,2014,47,119,195666.02825149536
4667,2014,48,373,54847.55069369177
4668,2014,48,391,27151.968449436266
4669,2014,48,467,69987.73389510211
4670,2014,48,55,109052.21302593166
4671,2014,48,487,28091.36308012783
4672,2014,48,317,27091.3813831482
4673,2014,48,383,27041.851037770663
4674,2014,48,501,25806.51527856062
4675,2014,48,189,34447.88989347077
4676,2014,48,419,31688.700453598307
4677,2014,48,387,27704.97847329857
4678,2014,48,399,27777.824974158044
4679,2014,48,435,27244.174565109726
4680,2014,48,451,83792.47722649157
4681,2014,48,469,186177.46287956968
4682,2014,48,481,43931.783887334954
4683,2014,48,181,125125.51094703468
4684,2014,48,33,4378.134360762613
4685,2014,48,315,28043.964480194696
4686,2014,48,323,53489.32186499484
4687,2014,48,297,26284.621947838288
4688,2014,48,363,30741.677352826726
4689,2014,48,255,29194.47730228671
4690,2014,48,123,29012.443454390144
4691,2014,48,59,27930.93584617851
4692,2014,48,67,33431.60675430516
4693,2014,48,183,197234.02897976196
4694,2014,48,313,27885.972106228695
4695,2014,48,303,204610.68559194313
4696,2014,48,257,187105.53813980304
4697,2014,48,259,193728.68878082477
4698,2014,48,153,27406.96998361545
4699,2014,48,17,27455.58557672118
4700,2014,48,71,197294.43884026218
4701,2014,48,27,204949.36732794734
4702,2014,48,61,79548.4118881084
4703,2014,48,117,31320.18744317654
4704,2014,48,141,234109.22076185606
4705,2014,48,283,27313.785157136637
4706,2014,48,443,3349.6366036291174
4707,2014,48,457,30449.015314467182
4708,2014,48,483,27041.851037770663
4709,2014,48,9,21650.376902992244
4710,2014,48,43,196018.72718037543
4711,2014,48,215,77912.10665694272
4712,2014,48,423,206309.07571082856
4713,2014,48,105,27041.851037770663
4714,2014,48,207,27264.254811759103
4715,2014,48,227,31095.63809152628
4716,2014,48,333,8766.670288970117
4717,2014,48,337,30022.744823816094
4718,2014,48,365,30737.895236425353
4719,2014,48,403,28924.96480770865
4720,2014,48,421,27021.288468388037
4721,2014,48,437,27496.881724210627
4722,2014,48,231,75534.18739013991
4723,2014,48,63,28755.955013093437
4724,2014,48,195,27303.988725686635
4725,2014,48,187,187460.2689954364
4726,2014,48,77,7635.958603171835
4727,2014,48,205,245819.5898672953
4728,2014,48,217,32958.201349716146
4729,2014,48,293,30372.063920348013
4730,2014,48,485,77653.34914066247
4731,2014,48,347,204909.6224693279
4732,2014,48,369,26300.35410485661
4733,2014,48,367,187551.2859027697
4734,2014,48,169,27285.899118229267
4735,2014,48,465,50843.45441485784
4736,2014,48,109,26698.233691218364
4737,2014,48,135,60805.35263239734
4738,2014,48,173,207771.49950050082
4739,2014,48,185,30000.573068718953
4740,2014,48,85,211573.55405468214
4741,2014,48,5,67103.47667809208
4742,2014,48,101,4355.0742829247965
4743,2014,48,209,191121.5945396602
4744,2014,48,39,213467.0088017363
4745,2014,48,129,7040.658756417365
4746,2014,48,13,58499.17074492806
4747,2014,48,353,29207.184860726167
4748,2014,48,229,27426.456390030053
4749,2014,48,475,27614.648952693864
4750,2014,48,203,188231.84775338
4751,2014,48,327,5081.571361704028
4752,2014,48,149,199464.10094814983
4753,2014,48,491,217603.5540247859
4754,2014,48,233,30657.029349111053
4755,2014,48,343,28126.880971814902
4756,2014,48,361,67313.56385985078
4757,2014,48,495,27101.66519834758
4758,2014,48,201,506014.6014206667
4759,2014,48,53,197811.97869757365
4760,2014,48,171,193514.9023175214
4761,2014,48,113,289193.779678984
4762,2014,48,311,4203.20694685833
4763,2014,48,503,30861.905288900904
4764,2014,48,251,183121.3726797697
4765,2014,48,223,37283.38348604912
4766,2014,48,357,26508.94191688441
4767,2014,48,275,27253.970996559725
4768,2014,48,309,204312.68222518257
4769,2014,48,95,27041.851037770663
4770,2014,48,137,16458.03482451489
4771,2014,48,133,30029.25426502113
4772,2014,48,243,91013.86075790743
4773,2014,48,247,27529.72674911285
4774,2014,48,339,217443.66056084304
4775,2014,48,127,27768.345930312724
4776,2014,48,479,127989.55941426885
4777,2014,48,11,93665.23252855174
4778,2014,48,69,27292.9173933219
4779,2014,48,273,34330.36001894969
4780,2014,48,97,193311.33950000393
4781,2014,48,377,27697.656885584132
4782,2014,48,107,27203.005652726722
4783,2014,48,151,27244.174565109726
4784,2014,48,131,27856.122775596712
4785,2014,48,271,27524.043795199184
4786,2014,48,31,196566.63627717682
4787,2014,48,241,35017.21764044188
4788,2014,48,245,80132.09109024753
4789,2014,48,359,4162.376344651382
4790,2014,48,279,30480.523647283768
4791,2014,48,295,29319.0162358145
4792,2014,48,307,27733.685696657583
4793,2014,48,319,200046.52624739453
4794,2014,48,125,4686.240099429094
4795,2014,48,287,191135.7546969595
4796,2014,48,439,237245.00669135017
4797,2014,48,1,59224.31064681395
4798,2014,48,139,187652.69387376972
4799,2014,48,239,27358.597931167766
4800,2014,48,265,203073.35364232873
4801,2014,48,331,31156.117737587712
4802,2014,48,93,29841.469386021126
4803,2014,48,145,30054.307560439152
4804,2014,48,47,29290.79157459417
4805,2014,48,15,197139.88582518316
4806,2014,48,261,201331.12580980957
4807,2014,48,89,198037.92636542433
4808,2014,48,409,54360.215071266895
4809,2014,48,381,187482.1115444364
4810,2014,48,411,27303.50134193726
4811,2014,48,413,27044.29088027724
4812,2014,48,507,30490.110509652804
4813,2014,48,57,33723.202590066125
4814,2014,48,155,5613.422118961552
4815,2014,48,175,189662.04920060877
4816,2014,48,193,19563.403302144914
4817,2014,48,335,25956.365398766007
4818,2014,48,449,34377.68151308209
4819,2014,48,285,27383.061057861018
4820,2014,48,445,26204.50663869311
4821,2014,48,497,186452.5676821172
4822,2014,48,321,37513.24230538105
4823,2014,48,371,27677.233349548816
4824,2014,48,397,187241.16165911898
4825,2014,48,441,74760.92879320112
4826,2014,48,447,4706.657433745554
4827,2014,48,471,205191.62198592722
4828,2014,48,499,114079.96208847869
4829,2014,48,7,202263.41524804907
4830,2014,48,79,27075.09991765825
4831,2014,48,81,6911.6288693101005
4832,2014,48,99,65679.5976898698
4833,2014,48,211,241775.15653535782
4834,2014,48,341,32880.25307184066
4835,2014,48,375,77307.3501817012
4836,2014,48,461,26970.997240045443
4837,2014,48,405,27016.54716137188
4838,2014,48,417,6695.204666344319
4839,2014,48,427,55872.91658350901
4840,2014,48,49,34576.15023845583
4841,2014,48,191,27278.32514202669
4842,2014,48,159,46015.786615101475
4843,2014,48,163,29586.047393663466
4844,2014,48,281,199075.79245518317
4845,2014,50,19,201745.23243791022
4846,2014,50,13,190283.47318329517
4847,2014,50,7,182049.10374746975
4848,2014,50,15,192074.79075118317
4849,2014,50,11,184815.29589557232
4850,2014,50,5,201965.51428792626
4851,2014,50,25,180599.30039205984
4852,2014,50,3,194728.7863046087
4853,2014,50,1,192697.49570258387
4854,2014,50,9,199825.00609213367
4855,2014,50,23,185005.73444985982
4856,2014,49,27,195736.0751208491
4857,2014,49,45,185987.2958544752
4858,2014,49,53,191495.3196518287
4859,2014,49,25,193055.15829729513
4860,2014,49,43,183111.7768119866
4861,2014,49,19,196223.1942549625
4862,2014,49,31,199124.30777610076
4863,2014,49,33,193114.59184882088
4864,2014,49,51,192635.48643367257
4865,2014,49,1,193430.63723449453
4866,2014,49,3,185762.6013604964
4867,2014,49,21,203747.87309033368
4868,2014,49,39,199189.16033392624
4869,2014,49,41,200808.2896979499
4870,2014,49,57,203622.5262257474
4871,2014,49,37,207139.41710671806
4872,2014,49,35,224271.42503438256
4873,2014,49,9,196826.8924761643
4874,2014,49,55,197702.13682846763
4875,2014,49,7,201215.00681728314
4876,2014,49,29,190431.97546029516
4877,2014,49,5,190262.70581936973
4878,2014,49,23,193864.52936749454
4879,2014,51,95,183675.29800715786
4880,2014,51,167,29135.0425610548
4881,2014,51,173,37595.51288023588
4882,2014,51,540,198449.23998430395
4883,2014,51,31,189224.77111135467
4884,2014,51,87,202533.6454456363
4885,2014,51,99,192136.02987750617
4886,2014,51,103,196046.6037759902
4887,2014,51,105,32246.810336544426
4888,2014,51,115,192380.15912518243
4889,2014,51,119,193088.22145447842
4890,2014,51,149,196183.94327692725
4891,2014,51,159,198482.38067478992
4892,2014,51,169,20427.74648407394
4893,2014,51,177,182992.4337521802
4894,2014,51,11,199431.4821155557
4895,2014,51,67,190416.92528315465
4896,2014,51,49,201767.38811292683
4897,2014,51,97,198885.66795535397
4898,2014,51,121,195256.79121099535
4899,2014,51,127,192427.2881861768
4900,2014,51,51,13637.989774870928
4901,2014,51,83,107421.98245401928
4902,2014,51,107,206791.87391812715
4903,2014,51,153,208403.62505760381
4904,2014,51,175,195514.6059153174
4905,2014,51,91,198007.35555777137
4906,2014,51,33,196183.94327692725
4907,2014,51,73,179867.60104021657
4908,2014,51,141,196187.59190464753
4909,2014,51,145,192427.2881861768
4910,2014,51,171,190413.54843813519
4911,2014,51,61,183546.93407052994
4912,2014,51,790,202891.98650445958
4913,2014,53,3,200957.73330098807
4914,2014,53,1,201060.97282761827
4915,2014,53,23,193216.94353218947
4916,2014,53,45,190774.09017006203
4917,2014,53,57,183797.2511540345
4918,2014,53,65,192592.38302053706
4919,2014,53,63,218160.04353013178
4920,2014,53,43,196892.09168780225
4921,2014,53,7,186304.94266760306
4922,2014,53,31,200366.42258115942
4923,2014,53,35,208908.12131932672
4924,2014,53,33,238778.8023572596
4925,2014,53,49,201229.64502089392
4926,2014,53,51,201214.68180122238
4927,2014,53,55,193104.9919904371
4928,2014,53,59,196030.1863156787
4929,2014,53,75,204248.85196646638
4930,2014,53,77,206489.68772642544
4931,2014,53,9,190899.71199236202
4932,2014,53,15,200765.69254626203
4933,2014,53,19,200246.31804552913
4934,2014,53,41,196649.493203262
4935,2014,53,17,198606.4048221586
4936,2014,53,29,182806.4617410031
4937,2014,53,53,213193.7647905431
4938,2014,53,21,186963.63383266973
4939,2014,53,71,193669.53494389539
4940,2014,53,73,194724.3512336121
4941,2014,54,23,204754.59778098558
4942,2014,54,27,199262.76361074575
4943,2014,54,9,14119.34029752925
4944,2014,54,17,7958.913937051844
4945,2014,54,31,202683.29543828993
4946,2014,54,49,50857.39227585206
4947,2014,54,59,32066.13343261049
4948,2014,54,29,34583.76403064793
4949,2014,54,51,35644.79055423799
4950,2014,54,67,29422.272784977373
4951,2014,54,93,71609.12096281984
4952,2014,54,95,8516.68776398993
4953,2014,54,87,12876.96690744146
4954,2014,54,53,31938.430396329568
4955,2014,54,91,11368.662215566694
4956,2014,54,107,117966.61435810063
4957,2014,54,21,27883.367931191406
4958,2014,54,63,31444.99092104851
4959,2014,54,73,9845.2529235515
4960,2014,54,11,192072.05424404526
4961,2014,54,37,185838.18520842856
4962,2014,54,45,40738.16310278589
4963,2014,54,71,7634.403298578316
4964,2014,54,33,59973.68122174879
4965,2014,54,69,60733.491259965114
4966,2014,54,13,9132.259783391688
4967,2014,54,65,199418.19454313535
4968,2014,54,81,68041.5217885627
4969,2014,54,79,185316.4233851286
4970,2014,54,1,12288.793154521776
4971,2014,54,47,29243.672215347375
4972,2014,54,99,39155.13422371268
4973,2014,54,35,104023.27930622794
4974,2014,54,55,56037.57776491882
4975,2014,54,97,32926.253500297804
4976,2014,54,101,9654.737047754757
4977,2014,54,3,186846.71614706772
4978,2014,54,19,41590.877528101075
4979,2014,55,51,88900.44639280518
4980,2014,55,19,195130.21357106182
4981,2014,55,109,186476.64461344184
4982,2014,55,83,185142.8168641798
4983,2014,55,69,199195.22423255572
4984,2014,55,135,185771.3434976933
4985,2014,55,5,189212.54170619315
4986,2014,55,113,202336.17467621822
4987,2014,55,47,200492.67908248995
4988,2014,55,99,192127.32690830887
4989,2014,55,77,196701.41747914045
4990,2014,55,75,105059.30382754223
4991,2014,55,79,236131.21896967254
4992,2014,55,101,188206.25086003446
4993,2014,55,139,186522.05155536774
4994,2014,55,41,202349.7781017625
4995,2014,55,45,196963.50352158386
4996,2014,55,107,31749.46283432086
4997,2014,55,115,190394.69636161017
4998,2014,55,67,200679.07017234204
4999,2014,55,87,186878.87181876972
5000,2014,55,123,201660.51229137686
5001,2014,55,21,185711.5254804286
5002,2014,55,61,197558.07370630588
5003,2014,55,9,198833.58906215828
5004,2014,55,35,194427.32607016203
5005,2014,55,85,188537.04252227978
5006,2014,55,95,183614.18333666815
5007,2014,55,129,199731.2635731354
5008,2014,55,133,206613.2913612272
5009,2014,55,127,186846.71614706772
5010,2014,55,23,198209.27186294043
5011,2014,55,57,194710.1505793767
5012,2014,55,25,213814.80781779758
5013,2014,55,111,185412.33475584473
5014,2014,55,131,182532.00189446975
5015,2014,55,17,185036.53144551683
5016,2014,55,31,190999.93257179312
5017,2014,55,53,200954.29971902724
5018,2014,55,49,198503.65348331802
5019,2014,55,89,183382.01061989393
5020,2014,55,97,185382.42778254472
5021,2014,55,105,190506.03074189532
5022,2014,55,119,199038.73384059526
5023,2014,55,1,201216.31187895662
5024,2014,55,7,199756.15975478783
5025,2014,55,81,197347.61300550186
5026,2014,55,141,189658.04515463702
5027,2014,55,3,105049.28540443078
5028,2014,55,37,192990.28059550098
5029,2014,55,55,187227.25631786778
5030,2014,56,5,183495.85877888327
5031,2014,56,23,196090.41810147846
5032,2014,56,25,186242.17528416973
5033,2014,56,9,195503.6761678491
5034,2014,56,27,199771.50593810473
5035,2014,56,37,198212.25005446855
5036,2014,51,65,192300.62845817683
5037,2014,51,7,195963.75837347843
5038,2014,51,750,202610.93790204913
5039,2014,51,840,198394.74191892624
5040,2014,51,1,201775.3330219452
5041,2014,51,45,198121.90935560095
5042,2014,51,63,198876.1421311216
5043,2014,51,71,115740.29874980437
5044,2014,51,77,13189.910337341751
5045,2014,51,135,202107.14658131648
5046,2014,51,157,190283.47318329517
5047,2014,51,36,198601.81245216247
5048,2014,51,47,181335.54043390567
5049,2014,51,53,196908.71587405237
5050,2014,51,79,192635.48643367257
5051,2014,51,85,183689.85993165785
5052,2014,51,111,85360.446649857
5053,2014,51,137,194305.28081082623
5054,2014,51,595,198276.97950717498
5055,2014,51,197,202526.4563878477
5056,2014,51,550,190454.52486806974
5057,2014,51,660,204285.1940464705
5058,2014,51,3,183251.76858146972
5059,2014,51,19,186772.33620530303
5060,2014,51,29,202226.57835868903
5061,2014,51,195,40700.51063956307
5062,2014,51,580,27775.787187347574
5063,2014,51,740,195057.75273249537
5064,2014,51,810,209242.65442633626
5065,2014,51,5,196414.41218307684
5066,2014,51,640,134150.156322112
5067,2014,51,193,198473.24254368994
5068,2014,51,133,191086.6342748787
5069,2014,51,155,201992.33043751438
5070,2014,51,187,181014.83773438807
5071,2014,51,17,197960.1241207066
5072,2014,51,590,45951.0748853621
5073,2014,51,630,193638.22434151827
5074,2014,51,9,200519.16772965473
5075,2014,51,670,202948.5132609839
5076,2014,51,700,190877.21531190307
5077,2014,51,69,182737.29283169325
5078,2014,51,680,191945.81635090229
5079,2014,51,199,183121.40259055037
5080,2014,51,690,29321.209273439632
5081,2014,51,125,195498.18845500587
5082,2014,51,143,130516.45464745827
5083,2014,51,530,199765.57254060794
5084,2014,51,610,192427.36067964975
5085,2014,51,730,195100.0119488266
5086,2014,51,735,190492.80861262287
5087,2014,51,600,192624.0166820378
5088,2014,51,820,200773.37747003234
5089,2014,51,770,197336.2533887606
5090,2014,51,800,182947.68339350304
5091,2014,51,710,198317.96962487153
5092,2014,51,41,203152.46026900384
5093,2014,51,59,204253.83640553989
5094,2014,53,47,203748.26593473446
5095,2014,53,37,199004.0682765591
5096,2014,53,5,198898.5427739379
5097,2014,53,11,213105.91554484304
5098,2014,28,65,29943.613570768513
5099,2014,28,71,204019.52841836703
5100,2014,28,87,185891.42714436888
5101,2014,28,157,27647.367842643427
5102,2014,28,123,34930.14807500676
5103,2014,28,163,33887.997148655195
5104,2014,28,11,34220.775155212126
5105,2014,28,113,41464.83050519706
5106,2014,28,131,101560.25737214314
5107,2014,28,69,29498.38250127453
5108,2014,1,37,27876.696712227917
5109,2014,1,45,70662.04677157859
5110,2014,1,65,29191.00379162378
5111,2014,1,55,78692.16969529077
5112,2014,1,49,65904.26454794256
5113,2014,1,53,39364.976819178526
5114,2014,1,75,30661.335742167492
5115,2014,1,111,30461.470504748417
5116,2014,1,13,29124.279443515003
5117,2014,1,97,228679.19746346708
5118,2014,1,105,30165.348306860225
5119,2014,1,127,64847.712747085796
5120,2014,1,29,48396.920997244066
5121,2014,1,35,29954.821766782276
5122,2014,1,63,30201.49638028514
5123,2014,1,5,32473.32866250516
5124,2014,1,7,31141.02619077574
5125,2014,1,11,27431.88447770689
5126,2014,1,15,85078.20304513318
5127,2014,1,25,32912.502603025474
5128,2014,1,57,30505.299452470612
5129,2014,1,95,192813.5295177606
5130,2014,1,9,190872.93842533737
5131,2014,1,89,218625.24134948174
5132,2014,1,1,186047.1138717399
5133,2014,1,61,31656.52954895516
5134,2014,1,131,26251.95390968675
5135,2014,2,60,198471.63033030555
5136,2014,2,150,192243.975414551
5137,2014,2,50,196331.75999207303
5138,2014,2,220,192509.3619172791
5139,2014,2,130,197053.8678896787
5140,2014,2,170,188637.2664019802
5141,2014,2,70,195458.56221778435
5142,2014,2,100,193036.29196523037
5143,2014,2,110,192853.1630690059
5144,2014,2,164,197695.33843461613
5145,2014,2,290,39277.19695584717
5146,2014,2,20,207136.06403360382
5147,2014,2,68,193090.75135292258
5148,2014,2,261,195984.76469741765
5149,2014,2,105,190251.5494367514
5150,2014,2,230,189480.11540159796
5151,2014,2,275,196843.98868274188
5152,2014,2,195,193048.39666218494
5153,2014,4,13,290128.6085812746
5154,2014,4,7,204882.5269748337
5155,2014,4,23,204352.3650667997
5156,2014,4,25,209816.43065353966
5157,2014,4,3,196928.2194589287
5158,2014,4,15,207397.93517270335
5159,2014,4,5,193468.23415807157
5160,2014,4,11,26160.688663824978
5161,2014,4,17,115931.15046353085
5162,2014,5,99,27996.84458872563
5163,2014,5,37,30460.89114473456
5164,2014,5,39,26078.902204829636
5165,2014,5,27,32357.000192963405
5166,2014,5,121,13029.556185500573
5167,2014,5,141,27626.84959830101
5168,2014,5,65,11184.592413739992
5169,2014,28,133,33901.9676144595
5170,2014,28,1,33408.08952940449
5171,2014,28,33,186932.9271867697
5172,2014,42,45,218420.51037184306
5173,2014,42,111,68838.58237470154
5174,2014,29,123,10592.564200292789
5175,2014,29,217,31996.098123868112
5176,2014,29,147,196426.62067294717
5177,2014,29,41,7786.330578687218
5178,2014,29,223,12260.51271766434
5179,2014,29,201,40988.3365215426
5180,2014,29,11,11521.824671089156
5181,2014,29,39,12431.625076139202
5182,2014,29,73,193657.58765534975
5183,2014,29,121,12234.124575580701
5184,2014,29,149,11674.836801633139
5185,2014,29,186,198632.10631780204
5186,2014,29,67,13261.4731108177
5187,2014,29,83,31649.5947285977
5188,2014,29,109,39553.25705812489
5189,2014,29,169,197681.98033011137
5190,2014,29,215,43477.82338456623
5191,2014,29,27,190865.77154968117
5192,2014,29,53,200939.3364993557
5193,2014,29,75,8593.167596310586
5194,2014,29,133,30044.771644480654
5195,2014,29,153,9564.643110778386
5196,2014,29,17,11626.411093046037
5197,2014,30,71,7063.637593786889
5198,2014,31,9,4360.458528773763
