,year,FIPS_CODE,pred_qty_oxy
74,2006,4012,4808.753840781853
75,2006,4013,1197.4529355362981
76,2006,4015,2933.86587269995
77,2006,4017,34105.87820882443
78,2006,4019,4376.814871707357
79,2006,4021,2996.8401791030665
80,2006,4023,1080.9096442415378
81,2006,4025,2139.0867487170854
82,2006,4027,1100.0097328546062
83,2006,5001,1625.9214422526336
84,2006,5005,4713.8934943331815
85,2006,5007,11492.120644598908
86,2006,5009,4523.625308164144
87,2006,5013,1174.5663320798685
88,2006,5015,4725.7396239150285
89,2006,5017,26057.837652881262
90,2006,5025,34150.76904191356
91,2006,5029,4608.944244300264
92,2006,5031,2023.8963123375706
93,2006,5037,1452.376013036049
94,2006,5039,715.4802136379966
95,2006,5047,448.50221431075215
96,2006,5055,700.0926581434427
97,2006,5057,8340.829811040949
98,2006,5061,5040.1808421901915
99,2006,5063,39741.07943608265
100,2006,5067,448.50221431075215
101,2006,5069,11229.882141109014
102,2006,5079,549.424984301005
103,2006,5081,1381.5836645146608
104,2006,5087,4018.1010442579973
105,2006,5089,1880.8852957400409
106,2006,5091,448.50221431075215
107,2006,5093,4728.143321498543
108,2006,5095,603.8689488976238
109,2006,5097,853.291658603826
110,2006,5099,59846.96295503135
111,2006,5101,59698.592097869965
112,2006,5103,1465.3388616654847
113,2006,5107,1495.4578729594286
114,2006,5109,763.950862650812
115,2006,5111,1206.4800230291844
116,2006,5115,1566.3062000441676
117,2006,5117,5109.976835134547
118,2006,5119,5530.846604952885
119,2006,5121,1505.6193393323244
120,2006,5123,15298.732687237281
121,2006,5125,4239.3281293290465
122,2006,5127,4249.621879165364
123,2006,5131,3582.255472463522
124,2006,5133,5133.329486909142
125,2006,5135,3144.7857604090973
126,2006,5137,448.50221431075215
127,2006,5139,457.60975892679375
128,2006,5141,2746.208405607513
129,2006,5143,10572.148290859219
130,2006,5145,8447.765482460021
131,2006,5147,7970.321638620454
132,2006,5149,2352.580604017738
133,2006,6001,24204.61248372494
134,2006,6003,2035.0389551066482
135,2006,6005,1431.5747388158125
136,2006,6007,3573.780800260781
137,2006,6009,46434.92957905721
138,2006,6013,3927.338729247713
139,2006,6015,1672.5120851084505
140,2006,6017,738.2161105041296
141,2006,6019,4141.864356626578
142,2006,6021,3653.698246242259
143,2006,6023,10695.312675766578
144,2006,6025,1626.681988813426
145,2006,6027,3937.419085339903
146,2006,6029,11423.159185541597
147,2006,6031,2933.86587269995
148,2006,6033,5369.223517740088
149,2006,6035,89916.37291715937
150,2006,6037,4757.597469120507
151,2006,6039,15927.030794942219
152,2006,6041,1820.0603774084927
153,2006,6043,3603.4482548670685
154,2006,6045,3735.4325477048346
155,2006,6047,4570.602525036188
156,2006,6049,1152.1750317392202
157,2006,6051,7460.925039312944
158,2006,6053,4523.625308164144
159,2006,6055,15630.21044979354
160,2006,6057,1437.3823791627678
161,2006,6059,448.50221431075215
162,2006,6061,110169.21600702358
163,2006,6063,39963.5894809988
164,2006,6065,3230.1896421365136
165,2006,6067,451.84059358557266
166,2006,6071,13564.235084420203
167,2006,6073,131044.47646638849
168,2006,6075,3263.8458394279824
169,2006,6077,4863.696199713825
170,2006,6079,2095.4191199492516
171,2006,6081,14788.56968235605
172,2006,6083,16114.804449617386
173,2006,6085,448.50221431075215
174,2006,6087,4537.384513276765
175,2006,6089,2950.7433745948288
176,2006,6091,4982.783899668996
177,2006,6093,4800.951607736971
178,2006,6095,6089.36047827243
179,2006,6097,10359.299477850966
180,2006,6099,7867.985974230584
181,2006,6101,1358.9190354271789
182,2006,6103,16621.316588586244
183,2006,6105,3731.6028956534824
184,2006,6107,2004.8750659191594
185,2006,6109,21538.569299158706
186,2006,6111,4564.200081571363
187,2006,6113,38550.896901343345
188,2006,6115,3592.2330851503225
189,2006,8005,15346.832818978044
190,2006,8013,4720.673662379984
191,2006,8014,681.7974630053454
192,2006,8015,3279.360204590909
193,2006,8017,16301.864873024424
194,2006,8019,16531.58495741944
195,2006,8023,3603.4482548670685
196,2006,8031,784.6420389209557
197,2006,8037,4111.515010096396
198,2006,8039,4740.289069039672
199,2006,8041,4555.677031648773
200,2006,8043,5280.646338527944
201,2006,8045,86204.54004969593
202,2006,8047,2206.7541220790617
203,2006,8049,4129.60586275057
204,2006,8051,1421.359546460186
205,2006,8053,14628.730781640892
206,2006,8059,4975.145434712752
207,2006,8061,121957.4965467342
208,2006,8065,4760.95560520073
209,2006,8067,1702.8891670334208
210,2006,8069,16290.476218730668
211,2006,8071,1477.0008262594547
212,2006,8073,565.813157365013
213,2006,8075,1181.454338164812
214,2006,8077,593.7486471157563
215,2006,8081,4910.5061883680455
216,2006,8083,10970.347672091226
217,2006,8089,4394.174088448449
218,2006,8091,6388.351586854862
219,2006,8093,14846.21344341075
220,2006,8097,1911.828667881332
221,2006,8099,3754.7939695961068
222,2006,8101,1614.7597516906628
223,2006,8103,1299.4291398126347
224,2006,8105,1082.2557242808966
225,2006,8107,34271.530500485984
226,2006,8109,21805.309285074385
227,2006,8111,4790.475009400888
228,2006,8113,54324.16086549187
229,2006,8115,1304.2208691042492
230,2006,8117,2409.0464747547962
231,2006,8119,71577.62844946861
232,2006,8121,4308.985459656162
233,2006,8123,1885.1474039507907
234,2006,8125,2448.256192517756
235,2006,9001,451.84059358557266
236,2006,9003,4233.479128724408
237,2006,9005,1298.7758328322334
238,2006,9007,8316.149596260528
239,2006,9009,4453.232021202957
240,2006,9015,3989.5901123705075
241,2006,10001,7412.922875482158
242,2006,10003,91740.28474015398
243,2006,10005,79004.09212786944
244,2006,11001,448.50221431075215
245,2006,12003,448.50221431075215
246,2006,12005,562.9780635077727
247,2006,12009,5039.379365975298
248,2006,12011,3592.2330851503225
249,2006,12013,4647.032438838298
250,2006,12015,4694.169493533364
251,2006,12017,4881.6177932030805
252,2006,12019,1090.6519473360158
253,2006,12021,18677.630200428135
254,2006,12029,1174.5663320798685
255,2006,12033,53580.516018724295
256,2006,12035,1535.5983099300083
257,2006,12037,3707.1616084151055
258,2006,12039,57542.181032022374
259,2006,12041,1789.6645297742912
260,2006,12045,3592.2330851503225
261,2006,12047,3068.1041571837354
262,2006,12051,1818.6762840449169
263,2006,12055,3808.8968460258493
264,2006,12057,5498.1552324754775
265,2006,12061,483.4373311204226
266,2006,12065,4604.571828870504
267,2006,12067,725.2829356923602
268,2006,12071,1454.462739960403
269,2006,12073,22262.552746874546
270,2006,12077,117893.6385195085
271,2006,12081,5726.278510136048
272,2006,12083,2221.047137984232
273,2006,12085,2976.2161262793697
274,2006,12086,29046.49097629625
275,2006,12087,13052.411401314172
276,2006,12089,12656.850595822261
277,2006,12091,1641.1274195642109
278,2006,12095,9737.374950708441
279,2006,12097,12208.922047814951
280,2006,12099,4728.8107669099645
281,2006,12101,3120.7681553666944
282,2006,12103,96970.69305283597
283,2006,12105,3650.7988444481416
284,2006,12107,2077.064667661243
285,2006,12109,4452.262020723787
286,2006,12111,652122.4478162392
287,2006,12113,4523.625308164144
288,2006,12115,19028.004971590453
289,2006,12119,16480.193648389828
290,2006,12121,3592.2330851503225
291,2006,12123,448.50221431075215
292,2006,12125,5089.83418555789
293,2006,12127,13407.252071507699
294,2006,12129,3320.719621241702
295,2006,12131,595.7913210429527
296,2006,12133,1271.1570348849032
297,2006,13005,3622.037687818991
298,2006,13007,1413.0305415954128
299,2006,13021,18003.46139995083
300,2006,13027,5204.815326111469
301,2006,13031,3904.395780617662
302,2006,13033,3638.614207563835
303,2006,13039,5875.731234919962
304,2006,13045,80459.24763646488
305,2006,13049,5514.060460232114
306,2006,13051,56477.182294261605
307,2006,13057,5391.62621022591
308,2006,13059,10391.049776886122
309,2006,13065,3838.395641539287
310,2006,13067,4647.861330007449
311,2006,13069,4308.985459656162
312,2006,13071,24201.27845107669
313,2006,13073,735.0743065684932
314,2006,13075,14246.13389261598
315,2006,13077,4848.95627648345
316,2006,13079,7687.11890030543
317,2006,13081,3592.2330851503225
318,2006,13087,25595.241747358177
319,2006,13089,736.0681634309205
320,2006,13097,12440.49364384965
321,2006,13103,29599.58023409611
322,2006,13107,1295.3911958087895
323,2006,13109,20468.644279184824
324,2006,13111,3750.5165863832576
325,2006,13113,18284.21840498823
326,2006,13115,1548.6075448286629
327,2006,13117,448.50221431075215
328,2006,13119,5044.570035709241
329,2006,13121,8957.402616744106
330,2006,13123,6374.875287943195
331,2006,13127,24592.142516768337
332,2006,13131,7602.866730920613
333,2006,13135,1183.9227670606833
334,2006,13137,3677.7287453921044
335,2006,13145,11169.490175880543
336,2006,13147,1440.1560057484012
337,2006,13153,5574.189395443864
338,2006,13155,14673.086484232532
339,2006,13157,3714.940836085017
340,2006,13161,1801.9447685993696
341,2006,13167,725.1476179202559
342,2006,13169,12429.354697372908
343,2006,13173,735.9283694578081
344,2006,13175,1233.0879758490084
345,2006,13177,448.50221431075215
346,2006,13179,4727.433638424833
347,2006,13183,4664.173580951787
348,2006,13185,448.50221431075215
349,2006,13191,5276.542720750635
350,2006,13193,6203.020522873457
351,2006,13195,3662.6882317010873
352,2006,13199,7593.933108129942
353,2006,13201,15042.859741193432
354,2006,13207,1567.1842265156845
355,2006,13209,1140.8867589087833
356,2006,13213,1986.1689329557641
357,2006,13215,4198.467248014082
358,2006,13217,7400.612224826241
359,2006,13219,4308.985459656162
360,2006,13221,3548.5008060721198
361,2006,13223,1240.2655588240368
362,2006,13225,1513.059763814673
363,2006,13227,15202.327059133542
364,2006,13229,1206.4800230291844
365,2006,13231,1687.9993358810304
366,2006,13233,1347.176805641288
367,2006,13235,5582.395888813536
368,2006,13237,1083.663244814342
369,2006,13241,3603.4482548670685
370,2006,13243,3741.89246362317
371,2006,13245,20382.351642653117
372,2006,13247,2007.2335046373912
373,2006,13251,145733.29074751827
374,2006,13253,15929.240413706348
375,2006,13255,1777.4379290435036
376,2006,13257,3687.732019742134
377,2006,13259,6025.5719873075195
378,2006,13261,1087.6341965561933
379,2006,13263,1411.462825433165
380,2006,13265,15946.943675036153
381,2006,13267,4824.260067258882
382,2006,13269,71350.2133843303
383,2006,13271,4797.629996795307
384,2006,13273,2201.7878049916826
385,2006,13275,448.50221431075215
386,2006,13277,3513.3746503421253
387,2006,13283,4331.511311253428
388,2006,13285,3685.4025026186982
389,2006,13289,549.424984301005
390,2006,13291,3774.733669785491
391,2006,13293,25510.24829247636
392,2006,13295,4394.21633119832
393,2006,13297,739.3587109654005
394,2006,13299,37300.964620503684
395,2006,13301,3622.037687818991
396,2006,13303,4119.253356697153
397,2006,13305,24484.62918348278
398,2006,13307,3897.4737134675665
399,2006,13309,6016.777418923526
400,2006,13311,5941.058620027076
401,2006,13313,2970.4518524203286
402,2006,13315,3727.57553015916
403,2006,13317,12054.286131675022
404,2006,13319,6148.572685635224
405,2006,13321,1502.7763116382132
406,2006,15001,4186.944333416253
407,2006,15003,7114.7996599543885
408,2006,15007,1410.9705151370026
409,2006,15009,3312.0952516491666
410,2006,16001,1471.6597833177077
411,2006,16003,3722.017587195134
412,2006,16005,2165.357081676713
413,2006,16007,16070.548750518745
414,2006,16011,5414.5619483972205
415,2006,16013,18504.551108526644
416,2006,16017,5110.997323821865
417,2006,16021,12245.170516335804
418,2006,16023,3530.873395216273
419,2006,16027,124787.58885771935
420,2006,16039,725.2829356923602
421,2006,16041,3592.2330851503225
422,2006,16043,9055.91534506469
423,2006,16045,15569.194136398311
424,2006,16047,43650.05812619088
425,2006,16049,10967.198826386288
426,2006,16051,11189.127737420946
427,2006,16053,448.50221431075215
428,2006,16055,26957.090383679973
429,2006,16057,5259.973602801831
430,2006,16059,9690.560355631842
431,2006,16061,5375.736918906969
432,2006,16063,1289.431882498005
433,2006,16065,3815.146114425367
434,2006,16067,752.350884573316
435,2006,16069,4800.663346393943
436,2006,16071,4288.394658251044
437,2006,16073,220349.6851352129
438,2006,16075,74837.93066306015
439,2006,16077,744.0669645381109
440,2006,16079,5280.646338527944
441,2006,16081,4287.355447398757
442,2006,16083,2940.765761908028
443,2006,16085,18706.322767607806
444,2006,16087,29363.472473164966
445,2006,17001,2933.86587269995
446,2006,17003,50194.95897969094
447,2006,17007,2331.1614283422914
448,2006,17009,448.50221431075215
449,2006,17013,2915.975759156454
450,2006,17015,678.2780009010253
451,2006,17019,1337.5726938052574
452,2006,17027,23873.777653613382
453,2006,17031,739.3587109654005
454,2006,17033,9814.07679140039
455,2006,17035,4287.355447398757
456,2006,17039,3126.973602386004
457,2006,17041,111202.08717993162
458,2006,17043,22724.44167683872
459,2006,17045,3361.423449590958
460,2006,17051,5259.666774911116
461,2006,17053,5340.39131578544
462,2006,17057,3828.0592543428925
463,2006,17059,3603.1988464953715
464,2006,17063,4551.851307922157
465,2006,17065,4725.7396239150285
466,2006,17069,735.9283694578081
467,2006,17073,659.3562919420301
468,2006,17077,2080.405658564884
469,2006,17079,2967.0143938318506
470,2006,17081,3765.31661224856
471,2006,17083,1362.429570767299
472,2006,17089,10990.071902552494
473,2006,17091,22768.355528119435
474,2006,17093,4887.022669125639
475,2006,17095,5028.865362196249
476,2006,17097,2971.778527737842
477,2006,17099,448.50221431075215
478,2006,17101,17104.91181504807
479,2006,17103,207087.58970411387
480,2006,17105,3794.7497891407293
481,2006,17109,1571.1250382557412
482,2006,17111,4813.121899057977
483,2006,17113,24214.10884323505
484,2006,17115,1438.8473385260572
485,2006,17117,10495.777467320011
486,2006,17119,24267.337992709377
487,2006,17121,75401.79946736588
488,2006,17123,543.8037467814088
489,2006,17125,29204.606439298714
490,2006,17129,3567.1714337850985
491,2006,17131,1719.7064448172134
492,2006,17135,3592.2330851503225
493,2006,17143,1640.8406481400339
494,2006,17145,7008.200860996966
495,2006,17147,6942.68452881919
496,2006,17149,4047.6088615967165
497,2006,17151,1206.4800230291844
498,2006,17153,4578.939150816123
499,2006,17155,24590.08740956042
500,2006,17157,9620.528770833822
501,2006,17159,3609.804939809742
502,2006,17161,5104.856479047805
503,2006,17163,4669.7630618559515
504,2006,17165,124506.41270660065
505,2006,17167,562.9780635077727
506,2006,17169,9516.762473041606
507,2006,17171,1396.6625704850674
508,2006,17173,549.424984301005
509,2006,17175,2562.790879134149
510,2006,17177,1497.2000538092598
511,2006,17179,457.60975892679375
512,2006,17181,1159.5991519075951
513,2006,17183,4347.132761449434
514,2006,17185,1486.8934342941418
515,2006,17187,3530.9112328774577
516,2006,17189,15059.478362866032
517,2006,17191,1751.4546442653816
518,2006,17193,1144.0963281765823
519,2006,17195,1349.5437669653234
520,2006,17197,764.5571438856288
521,2006,17199,1605.7320255242337
522,2006,17201,1199.6196338710179
523,2006,17203,1341.1696169240872
524,2006,18001,454.1663026961256
525,2006,18003,26727.77458127027
526,2006,18005,4757.597469120507
527,2006,18011,17068.506451148776
528,2006,18015,110248.42104180873
529,2006,18017,5987.061831718594
530,2006,18023,14744.180525276563
531,2006,18027,2525.9381734755766
532,2006,18033,23404.059015188268
533,2006,18043,1573.3478633698694
534,2006,18047,457.60975892679375
535,2006,18051,5792.883599147934
536,2006,18053,15411.502551324538
537,2006,18059,86238.5981231379
538,2006,18061,26693.809167337044
539,2006,18063,1699.694728024036
540,2006,18065,5646.035557932984
541,2006,18067,19709.26694238717
542,2006,18071,767.5910063501781
543,2006,18075,26804.85990423961
544,2006,18077,10141.199498505366
545,2006,18079,67911.43078259443
546,2006,18083,5024.407123271744
547,2006,18085,704.7168600188317
548,2006,18087,3361.776263574999
549,2006,18089,9166.649066799713
550,2006,18095,12863.713291972865
551,2006,18097,4165.867708808734
552,2006,18099,4776.065347329848
553,2006,18101,734.2659237168212
554,2006,18103,9693.516087347583
555,2006,18105,2178.8093896157957
556,2006,18107,5399.4497517018635
557,2006,18109,5260.328827120331
558,2006,18111,5765.002040506398
559,2006,18113,184835.93384133256
560,2006,18117,566.3606576726239
561,2006,18119,4500.245363781147
562,2006,18123,735.9283694578081
563,2006,18125,23459.44023898756
564,2006,18127,3960.8700792103486
565,2006,18133,4413.585706978582
566,2006,18135,448.50221431075215
567,2006,18137,4608.944244300264
568,2006,18139,3780.224396166167
569,2006,18141,1178.5143549588574
570,2006,18143,74095.44203579432
571,2006,18145,1098.3855600658371
572,2006,18147,454.1663026961256
573,2006,18149,15288.511554566001
574,2006,18151,171584.76620779186
575,2006,18153,1362.6264965748019
576,2006,18155,32250.28065159082
577,2006,18157,735.3197120260121
578,2006,18159,4007.9287415456415
579,2006,18161,17698.33558834743
580,2006,18163,10035.98771892196
581,2006,18167,3947.422359689933
582,2006,18169,1655.2447004638316
583,2006,18171,17998.95765886453
584,2006,18173,454.1663026961256
585,2006,18175,7534.804238864228
586,2006,18177,1070.2267841634052
587,2006,18179,8436.037075881686
588,2006,18181,4760.803806102142
589,2006,18183,1413.0305415954128
590,2006,19005,448.50221431075215
591,2006,19007,4608.944244300264
592,2006,19011,448.50221431075215
593,2006,19013,4217.173075921417
594,2006,19015,11450.802981713707
595,2006,19019,578.1386061231217
596,2006,19029,10031.122207559141
597,2006,19033,4523.625308164144
598,2006,19045,3904.395780617662
599,2006,19047,35912.43297838098
600,2006,19049,728.0409284656462
601,2006,19053,3811.699579602791
602,2006,19055,5273.250915927926
603,2006,19059,3735.5156054016797
604,2006,19065,3740.4525406904822
605,2006,19067,4525.390263926599
606,2006,19069,73506.7387699318
607,2006,19071,4594.080454714908
608,2006,19077,684.0674546567739
609,2006,19081,17687.815245120884
610,2006,19083,17021.896970840604
611,2006,19089,13779.805888413375
612,2006,19093,4474.500251288605
613,2006,19097,4152.228375272879
614,2006,19101,104403.48390882577
615,2006,19103,11599.469129587742
616,2006,19105,133228.68908829126
617,2006,19109,5858.810078063501
618,2006,19111,23702.270682879785
619,2006,19113,4554.476934359469
620,2006,19115,685.3038060513782
621,2006,19123,1771.3468398974064
622,2006,19125,1088.3937768575272
623,2006,19129,17253.560335028815
624,2006,19131,9995.78985223005
625,2006,19139,12875.205216840428
626,2006,19141,1716.2292352128984
627,2006,19143,3128.818453666565
628,2006,19149,26113.911449231884
629,2006,19151,2195.9793301212517
630,2006,19153,2106.1718435059556
631,2006,19155,1962.271521275621
632,2006,19157,165036.0966376972
633,2006,19159,448.50221431075215
634,2006,19161,73523.48601082212
635,2006,19163,7507.429260730506
636,2006,19165,1213.3774413384037
637,2006,19167,23225.12884342967
638,2006,19169,1627.251375000529
639,2006,19171,4192.357327214322
640,2006,19173,136790.39142491712
641,2006,19175,4525.390263926599
642,2006,19177,12556.86800434595
643,2006,19179,3630.039058123067
644,2006,19181,1772.9414866898917
645,2006,19183,4647.032438838298
646,2006,19185,36666.31076256644
647,2006,19187,1168.2150386548008
648,2006,19191,1357.0081540486021
649,2006,19193,522.8141895807254
650,2006,19195,2929.8584651748574
651,2006,19197,14660.868997181899
652,2006,20003,145459.64935206206
653,2006,20007,1648.110277253406
654,2006,20009,457.60975892679375
655,2006,20011,1612.6885710286097
656,2006,20021,1174.4494553129186
657,2006,20023,1655.1470172223042
658,2006,20025,20253.165570924208
659,2006,20033,25400.635260646686
660,2006,20035,7991.281010002057
661,2006,20037,741.3174349092062
662,2006,20049,1225.654275023025
663,2006,20051,1206.6828777158282
664,2006,20071,18556.392393167243
665,2006,20073,21167.115211022952
666,2006,20083,1659.4968482023376
667,2006,20085,1961.366599006537
668,2006,20087,16792.22076221767
669,2006,20089,1399.9614431009713
670,2006,20091,1421.3295814129672
671,2006,20093,3481.92811378077
672,2006,20095,2193.1271022823794
673,2006,20097,11358.193160772324
674,2006,20099,1771.999479850688
675,2006,20101,13029.699770656838
676,2006,20103,8329.988788959694
677,2006,20107,8246.273880942497
678,2006,20111,3496.0464281232166
679,2006,20115,5930.708871381956
680,2006,20119,7298.778295852505
681,2006,20121,2143.246067432881
682,2006,20123,2940.765761908028
683,2006,20127,119593.12280693522
684,2006,20131,4882.148348868827
685,2006,20133,454.1663026961256
686,2006,20137,4214.196236533814
687,2006,20139,3687.732019742134
688,2006,20141,13306.259509254947
689,2006,20143,270373.45177021646
690,2006,20145,4594.080454714908
691,2006,20149,1722.2814553551143
692,2006,20151,1884.029080063756
693,2006,20153,46552.36756633072
694,2006,20155,14047.007970692022
695,2006,20157,483.4373311204226
696,2006,20159,12061.01063217479
697,2006,20161,5346.310828605953
698,2006,20163,4706.829767600951
699,2006,20165,19261.08464034683
700,2006,20167,1858.9762703101355
701,2006,20169,5504.72506068351
702,2006,20171,8103.594187516492
703,2006,20173,97695.42912672901
704,2006,20175,448.50221431075215
705,2006,20177,15864.040147207043
706,2006,20179,6192.098257331819
707,2006,20181,448.50221431075215
708,2006,20183,10910.51110259116
709,2006,20187,8096.543246613326
710,2006,20189,448.50221431075215
711,2006,20191,16055.028583523957
712,2006,20193,785.1642044070336
713,2006,20195,1488.8583047243758
714,2006,20197,37423.29864530765
715,2006,20201,2113.2278006820266
716,2006,20203,10287.678205200686
717,2006,20205,5723.972094928124
718,2006,20207,16868.711888240432
719,2006,20209,71267.69687118469
720,2006,21007,32691.197930783852
721,2006,21015,5377.257986302596
722,2006,21017,448.50221431075215
723,2006,21027,97716.71923004996
724,2006,21035,4806.370089474125
725,2006,21037,3597.065942301513
726,2006,21039,4677.201742016568
727,2006,21041,17322.23770838472
728,2006,21047,3947.7120013307413
729,2006,21051,1648.110277253406
730,2006,21067,4531.30912306505
731,2006,21071,28571.96682361201
732,2006,21075,3163.5595821063825
733,2006,21081,3798.300172042803
734,2006,21085,1283.6099361543354
735,2006,21091,3341.6409437775956
736,2006,21093,3669.7765640856187
737,2006,21095,42247.586411642216
738,2006,21099,3603.4482548670685
739,2006,21101,3441.4736232635255
740,2006,21105,448.50221431075215
741,2006,21107,3687.732019742134
742,2006,21115,8442.396873167043
743,2006,21117,2651.3361246562827
744,2006,21119,4833.389732888856
745,2006,21123,7524.555824904398
746,2006,21125,16901.46259127527
747,2006,21127,1215.1707417105783
748,2006,21129,1942.3046482410364
749,2006,21131,10397.025236802165
750,2006,21133,1833.9647579680552
751,2006,21135,26255.03429191237
752,2006,21137,2933.86587269995
753,2006,21139,15500.420170134732
754,2006,21141,5492.541803987479
755,2006,21143,448.50221431075215
756,2006,21145,16142.314334156585
757,2006,21151,6545.098931731415
758,2006,21157,38061.39158336821
759,2006,21159,4499.0982503527
760,2006,21161,3712.5960913002123
761,2006,21163,172938.94876512873
762,2006,21165,5836.623964197587
763,2006,21167,3904.395780617662
764,2006,21169,15242.717388396468
765,2006,21171,3608.7190819611446
766,2006,21173,1451.3203983732797
767,2006,21175,164704.96585767492
768,2006,21177,561.1650381345614
769,2006,21179,6017.27267901698
770,2006,21181,2909.860961206612
771,2006,21183,16661.801857010796
772,2006,21185,4995.337363883755
773,2006,21187,4740.289069039672
774,2006,21189,26208.175447479538
775,2006,21191,8363.273745644368
776,2006,21193,448.50221431075215
777,2006,21195,3904.395780617662
778,2006,21197,3662.6882317010873
779,2006,21199,5321.879706933965
780,2006,21201,1249.4099439933668
781,2006,21203,4308.985459656162
782,2006,21205,7469.4015701045655
783,2006,21207,10479.41710599251
784,2006,21209,2996.8401791030665
785,2006,21211,4754.435335072442
786,2006,21213,3717.7358066346865
787,2006,21215,4523.625308164144
788,2006,21217,1864.0610899655003
789,2006,21219,75039.11732204669
790,2006,21221,1309.4555448703475
791,2006,21223,1121.9384898926178
792,2006,21225,4906.139557316974
793,2006,21227,3592.2330851503225
794,2006,21229,4210.223644154595
795,2006,21231,5072.930289368697
796,2006,21233,708.432644997396
797,2006,21235,4776.065347329848
798,2006,21237,5595.371201152359
799,2006,21239,784.6420389209557
800,2006,22001,1470.4601381238635
801,2006,22003,3144.7857604090973
802,2006,22005,3593.444980517039
803,2006,22007,15677.76249389156
804,2006,22009,1330.3271438350223
805,2006,22017,8306.948053304674
806,2006,22019,10438.039216374444
807,2006,22029,1174.5663320798685
808,2006,22031,448.50221431075215
809,2006,22033,738.2161105041296
810,2006,22035,15135.538963154419
811,2006,22037,4867.234106181816
812,2006,22039,2977.351741628407
813,2006,22041,448.50221431075215
814,2006,22043,9067.72723103067
815,2006,22045,20078.548905028096
816,2006,22047,11404.183187925071
817,2006,22049,725.1476179202559
818,2006,22051,16097.043208033389
819,2006,22053,20695.44618528276
820,2006,22055,727.3052115552279
821,2006,22057,739.3587109654005
822,2006,22059,5807.288466993113
823,2006,22063,989.8761077897491
824,2006,22067,4523.625308164144
825,2006,22071,3469.563623875901
826,2006,22073,1430.6835585846293
827,2006,22075,26732.698338993563
828,2006,22077,448.50221431075215
829,2006,22079,30015.014926805998
830,2006,22081,3920.8889458818944
831,2006,22083,22429.74303026341
832,2006,22085,2380.66176519546
833,2006,22087,697.6313674014841
834,2006,22089,2294.5917626010587
835,2006,22091,15891.433479641191
836,2006,22095,4163.135781574169
837,2006,22097,94532.92460194348
838,2006,22099,2522.214670049641
839,2006,22101,21136.036360343664
840,2006,22103,4929.2131981561
841,2006,22105,1247.2041247536063
842,2006,22107,1267.5256531842188
843,2006,22109,1341.8506310238624
844,2006,22111,21639.84981728535
845,2006,22113,3647.1005565964856
846,2006,22115,86206.68663377188
847,2006,22117,564.1855936691144
848,2006,22119,1936.0046885263007
849,2006,22121,4088.1207900207805
850,2006,22123,83365.75838422115
851,2006,22125,3308.6290070467758
852,2006,22127,733.5668557275653
853,2006,23001,84843.17727047806
854,2006,23003,20216.82924114075
855,2006,23005,1151.7286991243852
856,2006,23007,8324.805811050042
857,2006,23009,717.260176928094
