,year,FIPS_CODE,pred_grams_hydro
0,2006,1001,19656.44698141423
1,2006,1003,55676.178768173566
2,2006,1005,5912.823385285359
3,2006,1015,839.1479962272278
4,2006,1017,6105.921151456252
5,2006,1023,4067.7396602570625
6,2006,1025,13732.664840820444
7,2006,1037,3661.378609962663
8,2006,1041,4317.880714681149
9,2006,1043,308.29966913112
10,2006,1047,12099.714566111761
11,2006,1049,5066.359178981609
12,2006,1051,33352.42449993536
13,2006,1053,7922.150357668648
14,2006,1055,3444.269087024164
15,2006,1059,6195.55543998499
16,2006,1061,4314.05283521831
17,2006,1063,2528.0405756626533
18,2006,1065,72677.3704412154
19,2006,1069,5022.601629079803
20,2006,1071,5771.490631920296
21,2006,1073,45752.96192062289
22,2006,1077,1234.7094737850784
23,2006,1079,23988.351225418508
24,2006,1081,5073.591082270701
25,2006,1083,3370.7911136170333
26,2006,1085,4790.848777126699
27,2006,1087,-206.45903522847038
28,2006,1089,21824.989651615084
29,2006,1091,3025.2648649598523
30,2006,1093,12089.943157918628
31,2006,1095,4275.511312866871
32,2006,1097,5656.474647933497
33,2006,1099,4575.304436205071
34,2006,1101,7356.388775237145
35,2006,1103,5997.851425461842
36,2006,1105,4072.261649769218
37,2006,1107,8022.546145079656
38,2006,1109,1867.1436915574632
39,2006,1111,6160.057667701909
40,2006,1113,8588.973522961083
41,2006,1115,12905.30116157398
42,2006,1117,3930.1424005739573
43,2006,1119,7629.739367287089
44,2006,1121,9514.185695112183
45,2006,1123,27420.06941833227
46,2006,1125,7219.211290418636
47,2006,1127,4716.016482871193
48,2006,1129,4775.333360863151
49,2006,1131,6736.506361402546
50,2006,1133,5081.33924020614
51,2006,2013,2420.005864651619
52,2006,2016,9709.60882855842
53,2006,2020,6923.987835586094
54,2006,2050,1188.184127907778
55,2006,2068,5561.98726947083
56,2006,2090,25009.658622894705
57,2006,2100,35851.63541514854
58,2006,2110,16464.695797777724
59,2006,2122,7589.474946062419
60,2006,2130,1583.8420084835707
61,2006,2150,9910.675764926835
62,2006,2170,1781.1915987489192
63,2006,2185,8747.646242241422
64,2006,2188,580.528952118817
65,2006,2220,7398.266453347729
66,2006,2240,4507.641094059101
67,2006,2261,385.8843544230949
68,2006,4001,16749.679699205346
69,2006,4003,10075.190261344676
70,2006,4005,6668.301227983473
71,2006,4007,117689.32864650406
72,2006,4009,34276.71972978966
73,2006,4011,9141.445100542172
74,2006,4012,4550.269032662178
75,2006,4013,1294.5154959790198
76,2006,4015,5556.74684522278
77,2006,4017,27930.78505435348
78,2006,4019,7035.074535254109
79,2006,4021,565.9260191076428
80,2006,4023,4286.890118675146
81,2006,4025,5332.758962909324
82,2006,4027,5388.648535542627
