,year,FIPS_CODE,pred_grams_hydro
196,2006,8031,1726.4744521075306
197,2006,8037,5181.083262576536
198,2006,8039,8324.614752605956
199,2006,8041,11821.840024791376
200,2006,8043,4392.020023799117
201,2006,8045,100458.04609938557
202,2006,8047,4001.6324972271
203,2006,8049,4107.576164303386
204,2006,8051,1643.4233843894126
205,2006,8053,17979.298124566765
206,2006,8059,4343.531767405348
207,2006,8061,31209.23355792128
208,2006,8065,7959.0553233476085
209,2006,8067,2725.316802617308
210,2006,8069,28340.899937876806
211,2006,8071,2484.9894591692973
212,2006,8073,816.8309833812289
213,2006,8075,2051.5514402268036
214,2006,8077,826.8496058124075
215,2006,8081,7171.418053732382
216,2006,8083,8684.699485715588
217,2006,8089,4528.362631515447
218,2006,8091,15770.027679165334
219,2006,8093,16676.9304672485
220,2006,8097,7522.2514618475925
221,2006,8099,4877.072309566444
222,2006,8101,1967.5096226780047
223,2006,8103,2641.89264225782
224,2006,8105,1486.9752155974068
225,2006,8107,25506.322351500985
226,2006,8109,21841.268652593404
227,2006,8111,10188.0107543279
228,2006,8113,40773.203675715384
229,2006,8115,1880.510408412484
230,2006,8117,3768.997013348856
231,2006,8119,39333.150146978325
232,2006,8121,9346.92988549663
233,2006,8123,2129.522472840173
234,2006,8125,3421.763566319529
235,2006,9001,759.1848900498968
236,2006,9003,8201.466467659611
237,2006,9005,1953.6873165988038
238,2006,9007,9033.17048258381
239,2006,9009,5393.97791857864
240,2006,9015,8783.66919869092
241,2006,10001,11213.309535771836
242,2006,10003,32136.089650023983
243,2006,10005,55204.12158718822
244,2006,11001,759.1848900498968
245,2006,12003,759.1848900498968
246,2006,12005,808.1906637407716
247,2006,12009,6068.132634863067
248,2006,12011,4481.852076049031
249,2006,12013,5686.517531018695
250,2006,12015,4818.703960761215
251,2006,12017,8465.756224028664
252,2006,12019,1469.7872940470456
253,2006,12021,16035.583805373586
254,2006,12029,2286.6063600838834
255,2006,12033,68890.76589874858
256,2006,12035,1809.0825641590352
257,2006,12037,4158.108103055205
258,2006,12039,30368.549115007423
259,2006,12041,3720.3537189690187
260,2006,12045,4848.536789833609
261,2006,12047,4733.8011543140055
262,2006,12051,3791.1520788109738
263,2006,12055,9485.805451126034
264,2006,12057,8169.265415701175
265,2006,12061,879.1511557285307
266,2006,12065,7548.755315894202
267,2006,12067,1504.8115527734572
268,2006,12071,2750.84945201915
269,2006,12073,17746.067195338783
270,2006,12077,216918.2801031876
271,2006,12081,8449.843971616712
272,2006,12083,4330.227195042844
273,2006,12085,4007.990043626861
274,2006,12086,16787.542856294185
275,2006,12087,18590.73892939462
276,2006,12089,17559.015927793193
277,2006,12091,3714.552205910788
278,2006,12095,10100.821507346602
279,2006,12097,16676.73838249963
280,2006,12099,8463.826897960627
281,2006,12101,4148.425990877578
282,2006,12103,56406.70543774886
283,2006,12105,7901.149048337588
284,2006,12107,4156.262795683597
285,2006,12109,5116.863878014637
286,2006,12111,324871.2473365161
287,2006,12113,5371.628334872554
288,2006,12115,15854.19523267952
289,2006,12119,35915.46755475516
290,2006,12121,4427.1855150547435
291,2006,12123,759.1848900498968
292,2006,12125,9181.137535172586
293,2006,12127,12307.607706120436
294,2006,12129,3327.2329489055305
295,2006,12131,1701.484600843788
296,2006,12133,1826.9908456123078
297,2006,13005,4872.745598802186
298,2006,13007,2700.104664809244
299,2006,13021,18847.167706711847
300,2006,13027,9141.089182463324
301,2006,13031,7896.970580203143
302,2006,13033,4358.453333221392
303,2006,13039,8349.36365811667
304,2006,13045,56426.14898182817
305,2006,13049,8476.028364637157
306,2006,13051,41435.740609197586
307,2006,13057,4818.083206937416
308,2006,13059,16966.61648806502
309,2006,13065,7234.317830180875
310,2006,13067,4006.736391770415
311,2006,13069,7905.024136181618
312,2006,13071,23841.76275043715
313,2006,13073,921.9332242330892
314,2006,13075,38102.56282917285
315,2006,13077,3151.5584775995103
316,2006,13079,9696.787436079103
317,2006,13081,4601.925585937785
318,2006,13087,19913.34713964532
319,2006,13089,1442.6853526096002
320,2006,13097,17411.42103990093
321,2006,13103,18158.411752802796
322,2006,13107,1660.067692994645
323,2006,13109,16613.09719775377
324,2006,13111,6739.800048632725
325,2006,13113,17428.052603789103
326,2006,13115,3804.4379549619184
327,2006,13117,821.7332985721624
328,2006,13119,9744.559139016514
329,2006,13121,15453.247503797826
330,2006,13123,14573.186449248715
331,2006,13127,21852.764092885143
332,2006,13131,10142.556243800402
333,2006,13135,1560.592984429071
334,2006,13137,4835.476615950203
335,2006,13145,8542.977346343743
336,2006,13147,3201.509137710648
337,2006,13153,7344.292222683068
338,2006,13155,9468.155986727792
339,2006,13157,4865.417086272481
340,2006,13161,3323.9320586122276
341,2006,13167,1393.6083910709965
342,2006,13169,12774.441082667843
343,2006,13173,1393.6083910709965
344,2006,13175,2470.8169294284394
345,2006,13177,759.1848900498968
346,2006,13179,8752.510120970446
347,2006,13183,7183.616883679771
348,2006,13185,808.1906637407716
349,2006,13191,10274.69002438121
350,2006,13193,8865.514124057336
351,2006,13195,7797.776132235947
352,2006,13199,11398.748433097571
353,2006,13201,18273.84721658657
354,2006,13207,1941.9821346889491
355,2006,13209,1820.2491060284228
356,2006,13213,3810.005374496851
357,2006,13215,4732.459118902286
358,2006,13217,15960.06216519488
359,2006,13219,10039.170441633503
360,2006,13221,4740.066578537663
361,2006,13223,1841.4121011222824
362,2006,13225,3420.2187136254333
363,2006,13227,26412.447159956
364,2006,13229,1831.9850120729357
365,2006,13231,2102.35215182165
366,2006,13233,1495.459626840673
367,2006,13235,9839.175276250111
368,2006,13237,1610.4229431139684
369,2006,13241,4392.020023799117
370,2006,13243,4600.336153908883
371,2006,13245,63174.455973176955
372,2006,13247,4449.868922098716
373,2006,13251,43289.93981041128
374,2006,13253,18299.149713672672
375,2006,13255,3239.865550776146
376,2006,13257,4867.197263197714
377,2006,13259,8460.651562854475
378,2006,13261,1728.0904438938371
379,2006,13263,2680.566163519117
380,2006,13265,16177.282826840901
381,2006,13267,8361.719015321065
382,2006,13269,54871.35025750118
383,2006,13271,7840.493671311283
384,2006,13273,6027.206052768738
385,2006,13275,759.1848900498968
386,2006,13277,7289.336536607082
387,2006,13283,4330.87521446966
388,2006,13285,4934.265800604997
389,2006,13289,830.6541325390145
390,2006,13291,4149.951333130825
391,2006,13293,32900.12243135369
392,2006,13295,4862.01671327535
393,2006,13297,1327.3367414468996
394,2006,13299,17017.165026112692
395,2006,13301,4891.40607216629
396,2006,13303,4432.243693019489
397,2006,13305,19241.48897963824
398,2006,13307,5122.32814383741
399,2006,13309,9795.020809923557
400,2006,13311,9221.439639987744
401,2006,13313,3940.4858938603743
402,2006,13315,4654.250963511592
403,2006,13317,10135.951926434565
404,2006,13319,12875.585033946296
405,2006,13321,3853.078583123391
406,2006,15001,4432.243693019489
407,2006,15003,15618.279469428051
408,2006,15007,1758.3099235050547
409,2006,15009,4561.423319363897
410,2006,16001,2505.60242932003
411,2006,16003,4755.999871607186
412,2006,16005,3783.810009565446
413,2006,16007,16989.489032048576
414,2006,16011,5755.75277322162
415,2006,16013,33919.99214635126
416,2006,16017,4781.948768635073
417,2006,16021,17269.87073100203
418,2006,16023,7496.840469268791
419,2006,16027,401261.17744531156
420,2006,16039,1520.4889441868468
421,2006,16041,4317.3005234617385
422,2006,16043,9458.813642576672
423,2006,16045,18017.14712610797
424,2006,16047,41771.94084788454
425,2006,16049,14021.291942478543
426,2006,16051,15585.261218276915
427,2006,16053,838.5678685200887
428,2006,16055,26439.06988471322
429,2006,16057,6874.272918000338
430,2006,16059,6760.540457533522
431,2006,16061,7193.313468921506
432,2006,16063,1865.3665102008977
433,2006,16065,4848.629246130725
434,2006,16067,1717.4240848698894
435,2006,16069,8517.102028966065
436,2006,16071,4881.683187983468
437,2006,16073,96593.25486470331
438,2006,16075,65800.15993872132
439,2006,16077,1683.8456756164735
440,2006,16079,5118.62946425958
441,2006,16081,8389.360652532398
442,2006,16083,3974.192938795366
443,2006,16085,17114.760730667374
444,2006,16087,33572.5452157068
445,2006,17001,3900.1953843775555
446,2006,17003,27885.307474411115
447,2006,17007,3217.191917865242
448,2006,17009,759.1848900498968
449,2006,17013,4590.375532881034
450,2006,17015,917.5697018743099
451,2006,17019,2209.3641522395665
452,2006,17027,17145.879861930378
453,2006,17031,1347.9699284767062
454,2006,17033,16698.140979692653
455,2006,17035,8522.020259253424
456,2006,17039,4746.7829486611045
457,2006,17041,100186.30859486228
458,2006,17043,34627.309838662826
459,2006,17045,4610.436861604955
460,2006,17051,6183.554438751004
461,2006,17053,5504.271448964256
462,2006,17057,4755.500845787152
463,2006,17059,5308.97133434657
464,2006,17063,4905.169532399723
465,2006,17065,8112.639685824881
466,2006,17069,1393.6083910709965
467,2006,17073,1195.1965612085849
468,2006,17077,2480.347590884169
469,2006,17079,4771.995241845676
470,2006,17081,7899.891994347015
471,2006,17083,1747.9108739856215
472,2006,17089,9342.571483298088
473,2006,17091,31700.60583229981
474,2006,17093,8379.96660026264
475,2006,17095,4583.844066870493
476,2006,17097,4354.787378045818
477,2006,17099,759.1848900498968
478,2006,17101,22189.129268001434
479,2006,17103,118477.4081189455
480,2006,17105,7340.4036255164065
481,2006,17109,1816.3291584925119
482,2006,17111,8105.509056739658
483,2006,17113,36287.78001334282
484,2006,17115,2768.4532563157886
485,2006,17117,59508.47068352078
486,2006,17119,23372.943129089967
487,2006,17121,43239.770579032454
488,2006,17123,841.3739790451983
489,2006,17125,26571.499669640874
490,2006,17129,4387.874237984724
491,2006,17131,3222.038015183347
492,2006,17135,4659.122428694446
493,2006,17143,4070.49750554758
494,2006,17145,12205.801006934189
495,2006,17147,8736.983086471182
496,2006,17149,4169.2116119030525
497,2006,17151,1759.1485742927239
498,2006,17153,4892.6074533965475
499,2006,17155,19210.331220010576
500,2006,17157,19243.719097260473
501,2006,17159,4610.436861604955
502,2006,17161,5358.360357595829
503,2006,17163,8096.3513978202445
504,2006,17165,240906.55523505996
505,2006,17167,808.1906637407716
506,2006,17169,10921.033946642834
507,2006,17171,2658.3496883536573
508,2006,17173,765.5392246125266
509,2006,17175,4348.339234165565
510,2006,17177,2576.4164741062586
511,2006,17179,759.1848900498968
512,2006,17181,1916.9123776950125
513,2006,17183,4610.815130377959
514,2006,17185,1921.239467365214
515,2006,17187,4165.327887201874
516,2006,17189,19028.20764299159
517,2006,17191,1938.8448677801641
518,2006,17193,1980.097373584636
519,2006,17195,2105.9178219251453
520,2006,17197,1717.4240848698894
521,2006,17199,3628.83882829186
522,2006,17201,1653.977855994652
523,2006,17203,1850.582747955983
524,2006,18001,769.7984588597809
525,2006,18003,91430.51176055893
526,2006,18005,9653.290548818646
527,2006,18011,20870.988212445936
528,2006,18015,26956.211097022133
529,2006,18017,7082.9471134415835
530,2006,18023,16994.636352158424
531,2006,18027,4105.764337558698
532,2006,18033,22763.606523116854
533,2006,18043,3135.8308852443884
534,2006,18047,759.1848900498968
535,2006,18051,9822.638120412368
536,2006,18053,17523.55264333377
537,2006,18059,35807.71191837613
538,2006,18061,27112.205445070118
539,2006,18063,2202.6746527387995
540,2006,18065,7730.237181476692
541,2006,18067,17762.89747129969
542,2006,18071,1947.3288423190065
543,2006,18075,20021.837796409985
544,2006,18077,9531.20458438203
545,2006,18079,47197.9074016248
546,2006,18083,13913.228773633069
547,2006,18085,1399.7294086476154
548,2006,18087,5122.090029271429
549,2006,18089,13135.195471249759
550,2006,18095,20481.114898435804
551,2006,18097,4881.683187983468
552,2006,18099,7847.273978216989
553,2006,18101,1466.8933008442718
554,2006,18103,16872.989685295302
555,2006,18105,2777.779448266193
556,2006,18107,8479.686741230063
557,2006,18109,4836.14054856956
558,2006,18111,10686.416930790783
559,2006,18113,88997.65124478788
560,2006,18117,784.0703956094599
561,2006,18119,7468.316136075151
562,2006,18123,1393.6083910709965
563,2006,18125,16936.76587112172
564,2006,18127,3686.5146452520776
565,2006,18133,9742.209979680516
566,2006,18135,808.1906637407716
567,2006,18137,7683.719426942264
568,2006,18139,4704.9574315982
569,2006,18141,1603.6530017303237
570,2006,18143,97074.28802480157
571,2006,18145,1694.6468187824473
572,2006,18147,769.7984588597809
573,2006,18149,5399.779662398181
574,2006,18151,243424.36836500847
575,2006,18153,2255.1108703668647
576,2006,18155,33216.84056813284
577,2006,18157,1448.0183955080581
578,2006,18159,12332.553720626795
579,2006,18161,12003.698680620126
580,2006,18163,9643.607249241702
581,2006,18167,4881.683187983468
582,2006,18169,1931.6912742938557
583,2006,18171,30649.89763178255
584,2006,18173,769.7984588597809
585,2006,18175,5996.1995372723695
586,2006,18177,1067.8317923237314
587,2006,18179,9861.578883510521
588,2006,18181,9479.61254843434
589,2006,18183,2699.4926693717325
590,2006,19005,759.1848900498968
591,2006,19007,8734.606929859807
592,2006,19011,759.1848900498968
593,2006,19013,9442.83123533056
594,2006,19015,9271.226031729067
595,2006,19019,759.1848900498968
596,2006,19029,13577.892696699577
597,2006,19033,5205.939123290513
598,2006,19045,7325.796567866995
599,2006,19047,28765.07696220628
600,2006,19049,1323.8113962807984
601,2006,19053,7411.584079392283
602,2006,19055,9980.20339449332
603,2006,19059,5143.717282900515
604,2006,19065,7637.114284747464
605,2006,19067,4683.261042028577
606,2006,19069,24596.106035534827
607,2006,19071,7189.632937247966
608,2006,19077,923.8749474963078
609,2006,19081,16587.823662952756
610,2006,19083,16741.958586779565
611,2006,19089,17252.93041394859
612,2006,19093,4390.019875287967
613,2006,19097,4881.683187983468
614,2006,19101,74298.96135602263
615,2006,19103,16648.425175165783
616,2006,19105,429859.7360403419
617,2006,19109,10469.581665076119
618,2006,19111,23757.81845241766
619,2006,19113,4352.249336530258
620,2006,19115,945.6814240623082
621,2006,19123,6329.822800875992
622,2006,19125,1597.3991202887262
623,2006,19129,30138.669434123767
624,2006,19131,13500.893730277037
625,2006,19139,11282.124173520024
626,2006,19141,2152.8774187357626
627,2006,19143,6700.271728237104
628,2006,19149,16442.901689181224
629,2006,19151,3841.984966734449
630,2006,19153,3160.6708603937964
631,2006,19155,3387.015590974907
632,2006,19157,59372.64484157526
633,2006,19159,759.1848900498968
634,2006,19161,68070.56652812373
635,2006,19163,5709.024498095441
636,2006,19165,1695.95212849596
637,2006,19167,36468.39499797261
638,2006,19169,1826.6843353314239
639,2006,19171,4836.927357292567
640,2006,19173,32703.1738345528
641,2006,19175,4783.83949895751
642,2006,19177,17342.383010958492
643,2006,19179,4081.5477665776025
644,2006,19181,4185.808881715166
645,2006,19183,5569.392198112294
646,2006,19185,31810.174103016252
647,2006,19187,1890.4894853047479
648,2006,19191,2398.7762781163583
649,2006,19193,1149.0359753727298
650,2006,19195,4395.46616978422
651,2006,19197,19159.44808001317
652,2006,20003,83016.6543835539
653,2006,20007,3793.02258486003
654,2006,20009,759.1848900498968
655,2006,20011,2017.0438991027215
656,2006,20021,1862.4811855651806
657,2006,20023,3224.639865256642
658,2006,20025,29348.038641109575
659,2006,20033,32457.5075038544
660,2006,20035,6468.240488319865
661,2006,20037,1371.0443772504045
662,2006,20049,1695.95212849596
663,2006,20051,1730.8371840004638
664,2006,20071,16657.01553321697
665,2006,20073,14582.98895077285
666,2006,20083,3945.5655833653796
667,2006,20085,3867.5799442033167
668,2006,20087,17873.164982471328
669,2006,20089,1824.9578405583227
670,2006,20091,1844.4176426963056
671,2006,20093,4595.926909335456
672,2006,20095,3854.4372910702473
673,2006,20097,16839.670697436464
674,2006,20099,4036.2871958638993
675,2006,20101,26040.386325028852
676,2006,20103,7840.298964539646
677,2006,20107,7860.477402652714
678,2006,20111,4305.323312365631
679,2006,20115,9716.433815872993
680,2006,20119,6992.804283873016
681,2006,20121,7644.064638737133
682,2006,20123,4030.637151169017
683,2006,20127,82529.06936035688
684,2006,20131,11184.433621767668
685,2006,20133,759.1848900498968
686,2006,20137,9894.40221034152
687,2006,20139,4867.197263197714
688,2006,20141,17199.686362463344
689,2006,20143,152392.1420871391
690,2006,20145,9641.829668786671
691,2006,20149,3386.572159467809
692,2006,20151,4205.241355401357
693,2006,20153,23895.429840098564
694,2006,20155,17168.380235156066
695,2006,20157,790.8152028111082
696,2006,20159,12988.023110616428
697,2006,20161,6615.902219009699
698,2006,20163,5090.242701199901
699,2006,20165,15094.933619399804
700,2006,20167,2918.2566848792553
701,2006,20169,7169.683703985839
702,2006,20171,5548.638850244241
703,2006,20173,49618.32950041103
704,2006,20175,821.7332985721624
705,2006,20177,17144.365465229148
706,2006,20179,9089.123165030871
707,2006,20181,824.8635731338261
708,2006,20183,17364.148661677787
709,2006,20187,10217.867760719791
710,2006,20189,929.5819192930435
711,2006,20191,53048.49724533399
712,2006,20193,1642.9821102693586
713,2006,20195,2546.0910568308145
714,2006,20197,42099.44154552351
715,2006,20201,3701.8987934963325
716,2006,20203,11193.951526156483
717,2006,20205,5411.004979319888
718,2006,20207,16849.284813940594
719,2006,20209,68297.26852297729
720,2006,21007,63086.749888017766
721,2006,21015,8301.661507130235
722,2006,21017,759.1848900498968
723,2006,21027,26363.844180972505
724,2006,21035,4765.246200040704
725,2006,21037,4047.2162986694725
726,2006,21039,7261.333704649033
727,2006,21041,81383.37777254463
728,2006,21047,8207.871875246155
729,2006,21051,3716.071562908561
730,2006,21067,5117.554251315071
731,2006,21071,57260.85602749128
732,2006,21075,4198.454406237486
733,2006,21081,6928.702932675107
734,2006,21085,1817.3756075144743
735,2006,21091,4839.213142964691
736,2006,21093,4610.436861604955
737,2006,21095,24029.26029529073
738,2006,21099,4412.968097324366
739,2006,21101,4650.815206726039
740,2006,21105,759.1848900498968
741,2006,21107,4867.197263197714
742,2006,21115,20136.45666474155
743,2006,21117,4283.716527719815
744,2006,21119,7982.046090499293
745,2006,21123,9622.44571371019
746,2006,21125,18739.43833087004
747,2006,21127,2422.3585969902733
748,2006,21129,4107.648717538083
749,2006,21131,6727.946076033226
750,2006,21133,3155.6312163311654
751,2006,21135,50895.929102729184
752,2006,21137,3900.1953843775555
753,2006,21139,39083.98854003335
754,2006,21141,8045.68120967396
755,2006,21143,759.1848900498968
756,2006,21145,16162.740691895804
757,2006,21151,8539.534531868172
758,2006,21157,24686.179500381662
759,2006,21159,4512.920131098364
760,2006,21161,4880.008484167832
761,2006,21163,106585.14798237002
762,2006,21165,7807.061528248201
763,2006,21167,8663.017426912216
764,2006,21169,16165.325485125028
765,2006,21171,4270.142148631735
766,2006,21173,1645.647276511865
767,2006,21175,39606.98330233904
768,2006,21177,841.2677013488985
769,2006,21179,9156.397387455698
770,2006,21181,5651.310657201525
771,2006,21183,19069.23599209398
772,2006,21185,9026.401604715778
773,2006,21187,8101.371609488973
774,2006,21189,37271.734884409045
775,2006,21191,9997.315835973568
776,2006,21193,1138.7892534653176
777,2006,21195,7582.489787791628
778,2006,21197,7751.560999153731
779,2006,21199,8052.429652972536
780,2006,21201,1784.987822104494
781,2006,21203,8019.013870332187
782,2006,21205,10813.427679040937
783,2006,21207,18770.641045461074
784,2006,21209,4175.363790404969
785,2006,21211,9600.87233224876
786,2006,21213,7603.55685599619
787,2006,21215,5174.931050329467
788,2006,21217,3330.535497799754
789,2006,21219,30444.838221287748
790,2006,21221,1176.8974147078961
791,2006,21223,2487.231780705946
792,2006,21225,4418.18668297194
793,2006,21227,4460.904002523781
794,2006,21229,9221.758941860595
795,2006,21231,5008.509501612804
796,2006,21233,1320.6182820506913
797,2006,21235,8158.394023119009
798,2006,21237,8338.125111746995
799,2006,21239,1726.4744521075306
800,2006,22001,2573.443423661934
801,2006,22003,4595.950936819199
802,2006,22005,4553.238949876505
803,2006,22007,16422.90804429328
804,2006,22009,1655.540505393671
805,2006,22017,6992.559419469375
806,2006,22019,8664.415495848656
807,2006,22029,2603.4143268383227
808,2006,22031,759.1848900498968
809,2006,22033,921.9332242330892
810,2006,22035,18649.129101571783
811,2006,22037,5755.75277322162
812,2006,22039,4155.299908841829
813,2006,22041,808.1906637407716
814,2006,22043,8321.452074230405
815,2006,22045,27965.59970279236
816,2006,22047,16843.606093396727
817,2006,22049,1393.6083910709965
818,2006,22051,35525.7436871801
819,2006,22053,22385.089501846967
820,2006,22055,921.9332242330892
821,2006,22057,1336.7563071962431
822,2006,22059,8133.91007433595
823,2006,22063,2196.0733040673126
824,2006,22067,5174.931050329467
825,2006,22071,4706.907800160444
826,2006,22073,2817.89252123519
827,2006,22075,17483.383143463863
828,2006,22077,759.1848900498968
829,2006,22079,17687.77363683574
830,2006,22081,4867.5765402447405
831,2006,22083,28261.531506915122
832,2006,22085,3553.7712458948085
833,2006,22087,1265.149851441659
834,2006,22089,2849.2647469081476
835,2006,22091,18509.685639742966
836,2006,22095,4140.722562453246
837,2006,22097,44342.11093352981
838,2006,22099,8850.721846010878
839,2006,22101,18368.886255801735
840,2006,22103,8038.964623720245
841,2006,22105,1583.7112715070161
842,2006,22107,2302.832493358798
843,2006,22109,2458.203886692767
844,2006,22111,26151.446193041367
845,2006,22113,4245.434363308316
846,2006,22115,62309.34467955978
847,2006,22117,943.1245541244342
848,2006,22119,4207.898855579237
849,2006,22121,4866.962458671223
850,2006,22123,26407.649582064972
851,2006,22125,4483.127012132259
852,2006,22127,1533.0275837178299
853,2006,23001,48020.87788708506
854,2006,23003,17015.32791425909
855,2006,23005,1875.6671802806545
856,2006,23007,10758.859746860642
857,2006,23009,1355.3500320127373
858,2006,23011,4441.8797405956875
859,2006,23015,1202.9427207140413
860,2006,23017,21516.170520752257
