,year,FIPS_CODE,pred_grams_oxy
193,2006,8017,23649.340060252674
194,2006,8019,19293.935529822418
195,2006,8023,11581.79460073475
196,2006,8031,25048.81200825893
197,2006,8037,-1960.1699297814703
198,2006,8039,8954.395575907336
199,2006,8041,10258.526836758145
200,2006,8043,14543.823700580302
201,2006,8045,198225.9651366719
202,2006,8047,7029.423062314061
203,2006,8049,-1271.28174170696
204,2006,8051,-5127.685697473105
205,2006,8053,12130.987420990623
206,2006,8059,3791.7845003300754
207,2006,8061,101662.11087387119
208,2006,8065,4823.755166072762
209,2006,8067,6096.439400729505
210,2006,8069,63645.21217018719
211,2006,8071,7009.317274820161
212,2006,8073,-14324.779984367218
213,2006,8075,-10052.036908558446
214,2006,8077,-2641.4766028080194
215,2006,8081,4730.450691388149
216,2006,8083,7145.185020682704
217,2006,8089,1067.4133860904476
218,2006,8091,13428.283954813465
219,2006,8093,23709.46663130146
220,2006,8097,-2976.6159385016217
221,2006,8099,8007.588542920734
222,2006,8101,30536.28844299393
223,2006,8103,-13583.010015159984
224,2006,8105,9831.486310982204
225,2006,8107,17411.088594472734
226,2006,8109,43727.60460727397
227,2006,8111,-1609.96028936754
228,2006,8113,155978.59124555968
229,2006,8115,2535.374519387682
230,2006,8117,-1055.4173526794475
231,2006,8119,167381.66452592314
232,2006,8121,8074.661698211748
233,2006,8123,6847.322530423888
234,2006,8125,13481.207592170205
235,2006,9001,-16556.06578299187
236,2006,9003,9965.43091957955
237,2006,9005,-18484.831801859284
238,2006,9007,9785.598354366812
239,2006,9009,1174.0374523561695
240,2006,9015,-375.9112974156451
241,2006,10001,8269.26450522944
242,2006,10003,82242.3646074282
243,2006,10005,110388.51121704298
244,2006,11001,9331.115716537272
245,2006,12003,-18506.177349660735
246,2006,12005,-14430.521416640528
247,2006,12009,8196.807624813686
248,2006,12011,13952.997644884526
249,2006,12013,16011.588494408425
250,2006,12015,7385.5648355044905
251,2006,12017,16140.020307677652
252,2006,12019,9043.017487374149
253,2006,12021,56185.730208755274
254,2006,12029,17436.209470435613
255,2006,12033,53970.90584825049
256,2006,12035,-11950.829802425826
257,2006,12037,-42.39816529810196
258,2006,12039,45479.871638950484
259,2006,12041,9844.751883606572
260,2006,12045,15780.697770810191
261,2006,12047,16348.188537323862
262,2006,12051,-7106.644345649038
263,2006,12055,-1398.9456482067762
264,2006,12057,14660.529491263798
265,2006,12061,15617.5771287299
266,2006,12065,3777.446675148123
267,2006,12067,-11294.064671864675
268,2006,12071,-7688.722646222552
269,2006,12073,45784.80103152526
270,2006,12077,228422.10769709747
271,2006,12081,3127.632815584191
272,2006,12083,12459.531192129012
273,2006,12085,10060.693459626316
274,2006,12086,37127.08286957671
275,2006,12087,32283.527254284334
276,2006,12089,43127.44813680345
277,2006,12091,15056.022201852262
278,2006,12095,3257.8798651972284
279,2006,12097,14494.647498363884
280,2006,12099,5393.547922692953
281,2006,12101,-4885.538596009115
282,2006,12103,217750.67161322245
283,2006,12105,-4131.414499342856
284,2006,12107,2593.525868511322
285,2006,12109,11572.095475907052
286,2006,12111,776445.7228478275
287,2006,12113,14973.161841885107
288,2006,12115,50790.126687339056
289,2006,12119,31686.14944922569
290,2006,12121,2550.6807912695294
291,2006,12123,13523.556929803424
292,2006,12125,8771.907493952596
293,2006,12127,21115.243006929202
294,2006,12129,9800.015738344853
295,2006,12131,-10424.204131215301
296,2006,12133,12701.060704318908
297,2006,13005,16342.367205543109
298,2006,13007,18737.805682534556
299,2006,13021,25034.433845225958
300,2006,13027,2926.0808255157317
301,2006,13031,9421.335459747534
302,2006,13033,1873.0918755484454
303,2006,13039,4273.00850872411
304,2006,13045,132131.85415165738
305,2006,13049,4514.447676367847
306,2006,13051,84489.89593543432
307,2006,13057,10605.787585771672
308,2006,13059,9941.230315244757
309,2006,13065,2857.177695026956
310,2006,13067,3060.8637941033376
311,2006,13069,-2168.349778524578
312,2006,13071,88262.8373317036
313,2006,13073,13253.99040436346
314,2006,13075,36565.59455563646
315,2006,13077,-6995.923068664604
316,2006,13079,28676.129871714264
317,2006,13081,15015.145992303973
318,2006,13087,38612.99257928499
319,2006,13089,-4066.5318519107823
320,2006,13097,26627.0306576868
321,2006,13103,72647.67530870957
322,2006,13107,9292.43991469554
323,2006,13109,19404.94191718714
324,2006,13111,832.1977668714098
325,2006,13113,17851.781150963252
326,2006,13115,6485.740226489186
327,2006,13117,-5093.001097386419
328,2006,13119,15167.221877441538
329,2006,13121,37099.70854846931
330,2006,13123,10206.866054792445
331,2006,13127,39036.14762022604
332,2006,13131,10614.670547351285
333,2006,13135,-14489.3769514124
334,2006,13137,16074.632805788555
335,2006,13145,19598.799301909254
336,2006,13147,-15198.697755216679
337,2006,13153,-912.6656812634938
338,2006,13155,12302.819753845022
339,2006,13157,7124.141255338356
340,2006,13161,-8081.329741698086
341,2006,13167,11941.290025103764
342,2006,13169,17462.28472740815
343,2006,13173,12725.673703602486
344,2006,13175,-7591.477231146797
345,2006,13177,-19951.20136695906
346,2006,13179,4636.737313149773
347,2006,13183,-6559.027914058999
348,2006,13185,-14546.675899563634
349,2006,13191,14067.138252377801
350,2006,13193,27118.65349498896
351,2006,13195,-3668.719189119496
352,2006,13199,4559.202838111014
353,2006,13201,29175.275047077565
354,2006,13207,-5491.837953820999
355,2006,13209,-10397.451994831805
356,2006,13213,-7846.339152778746
357,2006,13215,-1150.8246451891027
358,2006,13217,19495.34989266038
359,2006,13219,-4682.206323016471
360,2006,13221,21612.46484360956
361,2006,13223,12442.579777198334
362,2006,13225,-562.1656102282941
363,2006,13227,51396.69592476749
364,2006,13229,12440.004897856692
365,2006,13231,-3751.312022669583
366,2006,13233,-13267.011516661267
367,2006,13235,5630.946456535268
368,2006,13237,11929.956842232335
369,2006,13241,11604.052451966687
370,2006,13243,1872.4128459855929
371,2006,13245,96526.28144876519
372,2006,13247,6128.275570538084
373,2006,13251,129174.49075523287
374,2006,13253,17908.454303302584
375,2006,13255,22142.638428511113
376,2006,13257,16853.6872268038
377,2006,13259,6791.7228261426135
378,2006,13261,-11616.86701313933
379,2006,13263,12172.11575775707
380,2006,13265,47528.13799217603
381,2006,13267,10563.018826574327
382,2006,13269,81199.76399869355
383,2006,13271,5283.334009838232
384,2006,13273,11928.929972680824
385,2006,13275,13260.972288732097
386,2006,13277,2324.1672625432475
387,2006,13283,-6253.581588617715
388,2006,13285,-10348.841130436354
389,2006,13289,-13413.276320718498
390,2006,13291,11783.947447913277
391,2006,13293,32675.76314895446
392,2006,13295,5508.7816731740895
393,2006,13297,7737.948901932308
394,2006,13299,36600.23100947666
395,2006,13301,16603.388969129417
396,2006,13303,5757.654333957427
397,2006,13305,23737.045059139775
398,2006,13307,1438.904482945989
399,2006,13309,8906.056512431416
400,2006,13311,9489.178351340532
401,2006,13313,-8286.209266691956
402,2006,13315,2492.212840651111
403,2006,13317,15561.733316321486
404,2006,13319,16031.116293918894
405,2006,13321,7487.992156861321
406,2006,15001,6123.367436170345
407,2006,15003,20580.05588919369
408,2006,15007,-8748.83846865443
409,2006,15009,-15379.366617484848
410,2006,16001,8765.225005088781
411,2006,16003,4693.091777184112
412,2006,16005,-1952.6392791135368
413,2006,16007,44958.70435287253
414,2006,16011,22052.390764471253
415,2006,16013,26116.238863553954
416,2006,16017,8294.202622670993
417,2006,16021,13047.152227275612
418,2006,16023,-1250.912575700022
419,2006,16027,657014.7811472167
420,2006,16039,-5134.948278281154
421,2006,16041,-2862.1388759690526
422,2006,16043,4664.927973934995
423,2006,16045,20480.01579389432
424,2006,16047,41012.82676871258
425,2006,16049,12323.065926283161
426,2006,16051,31463.153117347843
427,2006,16053,15095.719289971297
428,2006,16055,49451.61425683141
429,2006,16057,11589.739308944721
430,2006,16059,14137.326998657321
431,2006,16061,-4882.736607360261
432,2006,16063,-12839.135878897025
433,2006,16065,12085.491426794237
434,2006,16067,19279.142235927968
435,2006,16069,6065.001236608048
436,2006,16071,22868.07222515976
437,2006,16073,34831.18081938161
438,2006,16075,118815.4467894489
439,2006,16077,26355.335152944244
440,2006,16079,15322.032991595297
441,2006,16081,9566.437787332194
442,2006,16083,12162.843716281714
443,2006,16085,74617.56987537138
444,2006,16087,62290.3327651656
445,2006,17001,12690.919022104368
446,2006,17003,64479.12825911719
447,2006,17007,-4794.871121420969
448,2006,17009,10119.17602563437
449,2006,17013,15839.6414630465
450,2006,17015,-18394.168459830355
451,2006,17019,25034.068348182598
452,2006,17027,105966.29661602931
453,2006,17031,7212.795093824214
454,2006,17033,25737.79093859937
455,2006,17035,-1296.2327857257478
456,2006,17039,17666.218174067064
457,2006,17041,236345.41360405693
458,2006,17043,30447.197523459443
459,2006,17045,18722.43687146422
460,2006,17051,2522.174996326168
461,2006,17053,9961.064463989693
462,2006,17057,21851.479435322908
463,2006,17059,-5440.441492667407
464,2006,17063,6984.807808318452
465,2006,17065,5796.616000113623
466,2006,17069,12987.998380894132
467,2006,17073,-17062.507148037024
468,2006,17077,-311.6607305823127
469,2006,17079,-8254.597261561896
470,2006,17081,-4120.44143350255
471,2006,17083,-13235.890866136397
472,2006,17089,20068.78431493917
473,2006,17091,24487.91811166884
474,2006,17093,15335.202612670691
475,2006,17095,-4160.031159428174
476,2006,17097,-9260.56206203135
477,2006,17099,-17926.904708477072
478,2006,17101,16509.00102478775
479,2006,17103,356699.8407394438
480,2006,17105,1959.0765768889905
481,2006,17109,-10423.041248950743
482,2006,17111,4494.973265587265
483,2006,17113,91233.81350278578
484,2006,17115,21097.7250607233
485,2006,17117,15129.352078310163
486,2006,17119,16907.636602426464
487,2006,17121,118904.10622945405
488,2006,17123,-376.5273395786644
489,2006,17125,25093.182105452448
490,2006,17129,2023.5484752490447
491,2006,17131,21881.062694489505
492,2006,17135,14996.883536781206
493,2006,17143,-2821.6474466750296
494,2006,17145,12018.858243428615
495,2006,17147,14134.329216048362
496,2006,17149,-1592.97973944337
497,2006,17151,10604.806054809946
498,2006,17153,13450.036372456088
499,2006,17155,76576.50347625278
500,2006,17157,30571.72823818971
501,2006,17159,22911.70900246373
502,2006,17161,11657.640511993399
503,2006,17163,5032.213825930958
504,2006,17165,190943.81359892013
505,2006,17167,-13945.643027594386
506,2006,17169,15165.062423624462
507,2006,17171,12172.453091709292
508,2006,17173,-15061.976726139743
509,2006,17175,19252.158614558197
510,2006,17177,-5262.419952715958
511,2006,17179,7764.019555266306
512,2006,17181,-10130.161785284741
513,2006,17183,-908.9566793073318
514,2006,17185,-12690.949202472912
515,2006,17187,991.3914868651555
516,2006,17189,23834.51985922578
517,2006,17191,-4831.770326433587
518,2006,17193,-9370.675492169641
519,2006,17195,13490.417737507567
520,2006,17197,18493.647521751773
521,2006,17199,1477.2481168737577
522,2006,17201,7983.945378014265
523,2006,17203,-13119.615539061415
524,2006,18001,8802.981609383438
525,2006,18003,51393.3391910753
526,2006,18005,-1113.816203880051
527,2006,18011,27575.485614335947
528,2006,18015,160351.26071327116
529,2006,18017,10792.496109303247
530,2006,18023,13353.004973097555
531,2006,18027,-2144.9562776196544
532,2006,18033,31591.627416428237
533,2006,18043,-117.1459138261198
534,2006,18047,8286.05070321131
535,2006,18051,5863.744623682309
536,2006,18053,19460.609483245324
537,2006,18059,77402.81176864041
538,2006,18061,37997.68824421312
539,2006,18063,-8293.267188739017
540,2006,18065,-6820.307667411216
541,2006,18067,83974.23944120138
542,2006,18071,34218.22975882815
543,2006,18075,63200.90594336926
544,2006,18077,21111.65766104243
545,2006,18079,142678.0868655512
546,2006,18083,8006.706630454057
547,2006,18085,-9171.309735679868
548,2006,18087,-7747.543462722548
549,2006,18089,9792.455777958596
550,2006,18095,29891.42775018647
551,2006,18097,21828.980189152717
552,2006,18099,1351.0106388800632
553,2006,18101,13515.188571943116
554,2006,18103,30464.041195729
555,2006,18105,13483.398715456133
556,2006,18107,2378.979748044643
557,2006,18109,796.8054567111103
558,2006,18111,6279.913794806547
559,2006,18113,268573.20724657073
560,2006,18117,9586.251157397899
561,2006,18119,-1898.4523918311606
562,2006,18123,12201.587603875218
563,2006,18125,31150.770961598828
564,2006,18127,-6703.1989246745
565,2006,18133,-5466.491535218869
566,2006,18135,-14154.065787522297
567,2006,18137,8686.888729327424
568,2006,18139,1021.9231538560343
569,2006,18141,12187.521706510219
570,2006,18143,134940.17138779
571,2006,18145,12976.50117325694
572,2006,18147,9326.699427089552
573,2006,18149,14353.870215481802
574,2006,18151,422406.9944725849
575,2006,18153,9291.11843214881
576,2006,18155,34827.11726260018
577,2006,18157,1127.236295761104
578,2006,18159,5354.823144508162
579,2006,18161,61928.401831712654
580,2006,18163,15233.908001828499
581,2006,18167,18687.152977985985
582,2006,18169,9742.769320566658
583,2006,18171,85299.58625881991
584,2006,18173,8016.635823309509
585,2006,18175,11239.51824286631
586,2006,18177,-14316.166962620642
587,2006,18179,27170.468394073017
588,2006,18181,-155.68358488661033
589,2006,18183,17427.14478102261
590,2006,19005,-18847.423236083705
591,2006,19007,4595.072485321711
592,2006,19011,8282.095539991831
593,2006,19013,6402.959893633684
594,2006,19015,10505.563722691508
595,2006,19019,-17502.52470795699
596,2006,19029,6710.900097782134
597,2006,19033,13140.463602814329
598,2006,19045,-575.4436410332492
599,2006,19047,55323.569544668906
600,2006,19049,5118.3694751936855
601,2006,19053,5270.020340425901
602,2006,19055,2653.328548059093
603,2006,19059,16824.93028107979
604,2006,19065,547.4149615287242
605,2006,19067,4445.153079836207
606,2006,19069,286801.39473545586
607,2006,19071,-9199.029318197885
608,2006,19077,-14129.24293310463
609,2006,19081,15108.311524285207
610,2006,19083,36091.98014747264
611,2006,19089,16421.526818888244
612,2006,19093,9004.528291476105
613,2006,19097,20233.705811048196
614,2006,19101,139811.7751333055
615,2006,19103,14832.18178491344
616,2006,19105,254867.56491153548
617,2006,19109,11316.193931496717
618,2006,19111,73047.7405041288
619,2006,19113,21775.615560727383
620,2006,19115,677.6741837895825
621,2006,19123,7215.296679764913
622,2006,19125,-19008.440005882236
623,2006,19129,13659.38813507861
624,2006,19131,23146.57500884894
625,2006,19139,35704.06643294381
626,2006,19141,73.47762761892227
627,2006,19143,-2115.426662989048
628,2006,19149,5757.722475731351
629,2006,19151,-3803.5680957881996
630,2006,19153,-4829.5720621455475
631,2006,19155,1600.6811517828464
632,2006,19157,259328.1184970385
633,2006,19159,-21883.30681389216
634,2006,19161,88123.68657631229
635,2006,19163,7829.056051528678
636,2006,19165,6238.9074296749895
637,2006,19167,60286.520431838064
638,2006,19169,-9607.209845853678
639,2006,19171,22103.356044516782
640,2006,19173,135674.29795546224
641,2006,19175,9945.372855378751
642,2006,19177,22460.754955430035
643,2006,19179,-985.9541332680164
644,2006,19181,5925.21924736035
645,2006,19183,16286.276925269522
646,2006,19185,54944.4603393397
647,2006,19187,-1493.9978543117031
648,2006,19191,7192.95428678194
649,2006,19193,-5939.105132621218
650,2006,19195,12843.969191714976
651,2006,19197,36764.43553546485
652,2006,20003,143640.31648638577
653,2006,20007,1470.070997452829
654,2006,20009,6976.961963605048
655,2006,20011,1149.3868221402008
656,2006,20021,-12655.958273451295
657,2006,20023,17948.256771318032
658,2006,20025,36336.45240119239
659,2006,20033,40688.07685338684
660,2006,20035,14701.815951765733
661,2006,20037,11153.981754083565
662,2006,20049,6778.482916863402
663,2006,20051,11394.156898384783
664,2006,20071,32132.557169483236
665,2006,20073,11383.410899562972
666,2006,20083,772.6777106433947
667,2006,20085,2932.8880549585156
668,2006,20087,54652.466071927614
669,2006,20089,-1184.4095132775037
670,2006,20091,-3827.563847297337
671,2006,20093,2195.287528707813
672,2006,20095,-299.5794021120164
673,2006,20097,-2103.017145703623
674,2006,20099,8577.287616902046
675,2006,20101,34736.60398337712
676,2006,20103,16283.274307025225
677,2006,20107,14159.586661560854
678,2006,20111,-1102.8915284675313
679,2006,20115,12133.38055661373
680,2006,20119,12895.229162212054
681,2006,20121,6936.858945274071
682,2006,20123,11116.429367146891
683,2006,20127,166747.33033111528
684,2006,20131,6785.942813318739
685,2006,20133,7755.4964570609445
686,2006,20137,10861.72486145659
687,2006,20139,17116.45446148228
688,2006,20141,30143.05729211405
689,2006,20143,288897.14844457596
690,2006,20145,10133.997388507465
691,2006,20149,-7090.841111482383
692,2006,20151,-6149.222255403627
693,2006,20153,24347.885895740415
694,2006,20155,7684.816788279088
695,2006,20157,14831.073507503941
696,2006,20159,11172.72902641548
697,2006,20161,13397.989805214493
698,2006,20163,10795.290336365346
699,2006,20165,20723.774857066488
700,2006,20167,28436.186948506976
701,2006,20169,7297.008222546254
702,2006,20171,3961.1694045823897
703,2006,20173,100489.43262426328
704,2006,20175,5197.037502053441
705,2006,20177,24371.376991519945
706,2006,20179,14619.963881388867
707,2006,20181,-15297.140152801876
708,2006,20183,26818.82222158232
709,2006,20187,11306.211192943898
710,2006,20189,19291.462662200807
711,2006,20191,79560.10869300421
712,2006,20193,-11928.063104653978
713,2006,20195,-13041.311359359519
714,2006,20197,35798.48931582135
715,2006,20201,-4749.377524796946
716,2006,20203,7450.767208315654
717,2006,20205,16207.431855854695
718,2006,20207,17794.14405367307
719,2006,20209,62411.80345133197
720,2006,21007,86585.54725980113
721,2006,21015,-16706.53276166215
722,2006,21017,10643.856328286667
723,2006,21027,120663.85662244045
724,2006,21035,13377.907236613493
725,2006,21037,-3066.7084767433407
726,2006,21039,1559.4183994769119
727,2006,21041,35261.305043827626
728,2006,21047,1802.2806620680494
729,2006,21051,6.6694297774811275
730,2006,21067,10916.980202780098
731,2006,21071,12328.045987818652
732,2006,21075,-6680.731732066168
733,2006,21081,4672.42643890623
734,2006,21085,6609.268237581564
735,2006,21091,-8190.1944959971515
736,2006,21093,23696.414540880185
737,2006,21095,78926.57356777784
738,2006,21099,12383.03569242324
739,2006,21101,-7523.345966444162
740,2006,21105,8283.559383656015
741,2006,21107,16849.382350404514
742,2006,21115,25301.930322652748
743,2006,21117,22136.44262509534
744,2006,21119,-4055.413199720053
745,2006,21123,9322.191943158257
746,2006,21125,37865.22538247103
747,2006,21127,-8608.918351613975
748,2006,21129,-5963.803650011709
749,2006,21131,9433.825727910189
750,2006,21133,15584.642193689491
751,2006,21135,63000.89450985605
752,2006,21137,13476.893431350225
753,2006,21139,45974.76861179987
754,2006,21141,-6769.903866477143
755,2006,21143,-21876.962198975758
756,2006,21145,23566.908264295576
757,2006,21151,-4273.348742364964
758,2006,21157,7210.953414147138
759,2006,21159,5733.766826778752
760,2006,21161,-7509.767336289129
761,2006,21163,105024.09524819243
762,2006,21165,3504.331982799369
763,2006,21167,-3676.7647134396393
764,2006,21169,37281.439854309334
765,2006,21171,488.55945102062833
766,2006,21173,-15717.845941093547
767,2006,21175,190284.7614209368
768,2006,21177,-14006.139548897576
769,2006,21179,3690.344859975543
770,2006,21181,-7199.058860939054
771,2006,21183,38711.52604750015
772,2006,21185,-12784.892203346244
773,2006,21187,-7403.361208662573
774,2006,21189,54263.18053510637
775,2006,21191,18405.003887050247
776,2006,21193,36598.794593853425
777,2006,21195,-777.8006639964005
778,2006,21197,-5643.536097587443
779,2006,21199,2511.610966021137
780,2006,21201,1752.4225010722294
781,2006,21203,12788.92347058787
782,2006,21205,-949.1930995942494
783,2006,21207,14868.849207776211
784,2006,21209,-8844.599249990504
785,2006,21211,12549.99563226688
786,2006,21213,-6540.065253375891
787,2006,21215,12091.64768352436
788,2006,21217,18206.41274371404
789,2006,21219,101721.82511846058
790,2006,21221,-5681.395775799239
791,2006,21223,15073.257181483888
792,2006,21225,2643.4372929581805
793,2006,21227,13701.034381097408
794,2006,21229,5529.635200212913
795,2006,21231,8070.908184682812
796,2006,21233,-9033.660416643033
797,2006,21235,8283.988898677024
798,2006,21237,7675.85859114254
799,2006,21239,30814.41520432201
800,2006,22001,-12768.532158861984
801,2006,22003,18194.31204873111
802,2006,22005,8997.140069873829
803,2006,22007,25400.00937801807
804,2006,22009,-9717.757314898008
805,2006,22017,14091.447811312515
806,2006,22019,-2481.461524798986
807,2006,22029,16910.520260733596
808,2006,22031,7496.167552849467
809,2006,22033,13778.31480422213
810,2006,22035,18284.064088972846
811,2006,22037,17599.02372663274
812,2006,22039,-3803.8783950376455
813,2006,22041,-13472.45621328093
814,2006,22043,16898.267489853653
815,2006,22045,28660.02120721162
816,2006,22047,21072.818813601894
817,2006,22049,11941.35811085558
818,2006,22051,31789.412189473238
819,2006,22053,47448.58200015868
820,2006,22055,12468.006710696849
821,2006,22057,8262.335197928958
822,2006,22059,7300.817179845733
823,2006,22063,16388.48601798172
824,2006,22067,11299.3629630074
825,2006,22071,20810.66668667893
826,2006,22073,-13357.305104521685
827,2006,22075,47465.02759185312
828,2006,22077,11952.140418098657
829,2006,22079,42370.16336191423
830,2006,22081,15296.181872118963
831,2006,22083,19305.888369796805
832,2006,22085,-2240.1667985722015
833,2006,22087,-17215.974189416767
834,2006,22089,7714.41599025717
835,2006,22091,57949.02690095386
836,2006,22095,-261.44816285681736
837,2006,22097,75043.7695653392
838,2006,22099,5248.262527989464
839,2006,22101,24961.45836222962
840,2006,22103,6038.1643097010165
841,2006,22105,-14204.749084352923
842,2006,22107,-615.6373079102632
843,2006,22109,-13122.287815543634
844,2006,22111,29089.651266552883
845,2006,22113,-1247.5924348951376
846,2006,22115,118793.01461181976
847,2006,22117,23481.638476815453
848,2006,22119,2076.759259181781
849,2006,22121,20002.24254817325
850,2006,22123,115193.44031516937
851,2006,22125,825.4467564083025
