,year,FIPS_CODE,pred_grams_oxy
0,2006,1001,18639.031073549224
1,2006,1003,98943.65031699222
2,2006,1005,3778.4191595662082
3,2006,1015,1019.3577432334647
4,2006,1017,6129.024756164248
5,2006,1023,1074.4846662374948
6,2006,1025,10522.01964040336
7,2006,1037,2017.0687267549217
8,2006,1041,698.3784699673882
9,2006,1043,660.9648457101341
10,2006,1047,7826.48525569108
11,2006,1049,2732.765088348903
12,2006,1051,83046.64475401728
13,2006,1053,5002.888936382607
14,2006,1055,5112.426753563398
15,2006,1059,2088.9275265130227
16,2006,1061,1098.541295313943
17,2006,1063,2460.5604379662523
18,2006,1065,89281.567165594
19,2006,1069,1785.7520386537778
20,2006,1071,5076.930448421629
21,2006,1073,67311.68536140864
22,2006,1077,754.0554313771235
23,2006,1079,28361.39271810402
24,2006,1081,2909.4942225652276
25,2006,1083,1719.8192162005198
26,2006,1085,11594.671220113014
27,2006,1087,14888.358410172938
28,2006,1089,66074.90313556962
29,2006,1091,1937.309765851654
30,2006,1093,15008.661929050873
31,2006,1095,1870.5055881731578
32,2006,1097,4575.820591912375
33,2006,1099,2446.4501300580964
34,2006,1101,1787.041263495003
35,2006,1103,2034.349178453869
36,2006,1105,677.2128652303145
37,2006,1107,10997.385179821613
38,2006,1109,771.7792333822376
39,2006,1111,1895.1401152620947
40,2006,1113,6612.363481429487
41,2006,1115,8435.5408524646
42,2006,1117,6078.22678244941
43,2006,1119,3084.5509340562435
44,2006,1121,14465.967597824598
45,2006,1123,133407.09854174004
46,2006,1125,3096.2678438546795
47,2006,1127,1839.505086037288
48,2006,1129,1098.541295313943
49,2006,1131,4685.47539090275
50,2006,1133,4321.801364220375
51,2006,2013,1967.0600246176577
52,2006,2016,4655.249921432161
53,2006,2020,29633.895441707657
54,2006,2050,20359.23344308888
55,2006,2068,6854.877959403572
56,2006,2090,36115.11715606568
57,2006,2100,28861.70002158138
58,2006,2110,16130.411831926274
59,2006,2122,5034.843543254537
60,2006,2130,5196.79345298943
61,2006,2150,9168.178310465903
62,2006,2170,1070.6780857730703
63,2006,2185,7147.876609303083
64,2006,2188,4385.68119804964
65,2006,2220,2042.1698983354904
66,2006,2240,2778.577002514749
67,2006,2261,26259.782257741535
68,2006,4001,23015.905862267162
69,2006,4003,8351.13988404133
70,2006,4005,2161.5185162861735
71,2006,4007,246213.86759732105
72,2006,4009,258912.89957901032
73,2006,4011,7453.149870692629
74,2006,4012,6003.283617176126
75,2006,4013,1246.6802588718588
76,2006,4015,3785.4506248562843
77,2006,4017,44548.2253407702
78,2006,4019,5864.135867999335
79,2006,4021,3933.34996545532
80,2006,4023,1662.9295786820344
81,2006,4025,3386.670386803782
82,2006,4027,1662.7328323341594
83,2006,5001,2071.000162092598
84,2006,5005,5608.2687785045255
85,2006,5007,18318.64357706272
86,2006,5009,6969.502586476932
87,2006,5013,1738.1948373614712
88,2006,5015,6653.555445527064
89,2006,5017,37053.28792184097
90,2006,5025,39418.95961287125
91,2006,5029,6586.131140147466
92,2006,5031,2747.3297090255055
93,2006,5037,1869.2837941742373
94,2006,5039,1051.9166846062992
95,2006,5047,660.9648457101341
96,2006,5055,1053.5557472083149
97,2006,5057,10640.731960427296
98,2006,5061,6330.631678403501
99,2006,5063,56588.66759523381
100,2006,5067,665.3726203014588
101,2006,5069,13288.384610231798
102,2006,5079,691.2070702078329
103,2006,5081,1695.346987472992
104,2006,5087,5221.2385328630835
105,2006,5089,2175.933816508161
106,2006,5091,665.3726203014588
107,2006,5093,6612.363481429487
108,2006,5095,781.1539328060502
109,2006,5097,949.8395707051365
110,2006,5099,74539.53520252916
111,2006,5101,85562.7701801423
112,2006,5103,2351.375236180888
113,2006,5107,2070.015816341682
114,2006,5109,1153.346848828788
115,2006,5111,1869.0247513306958
116,2006,5115,2028.3582184665702
117,2006,5117,6561.012113000749
