,year,FIPS_CODE,pred_mort_without_drugs
0,2006,1001,13.122228107745173
1,2006,1003,46.39082163422814
2,2006,1005,0.026702717184708374
3,2006,1015,0.02586297271293227
4,2006,1017,0.24228788764053352
5,2006,1023,0.02586297271293227
6,2006,1025,2.6165012296179344
7,2006,1037,0.02586297271293227
8,2006,1041,0.02586297271293227
9,2006,1043,0.02586297271293227
10,2006,1047,5.426719352317149
11,2006,1049,0.02586297271293227
12,2006,1051,38.11130594861107
13,2006,1053,0.25418773077631146
14,2006,1055,0.1286011069901853
15,2006,1059,0.02586297271293227
16,2006,1061,0.02586297271293227
17,2006,1063,0.02586297271293227
18,2006,1065,50.04449173497453
19,2006,1069,0.02586297271293227
20,2006,1071,0.09433220061854668
21,2006,1073,33.570223994642134
22,2006,1077,0.02586297271293227
23,2006,1079,11.14245608318888
24,2006,1081,0.026702717184708374
25,2006,1083,0.02586297271293227
26,2006,1085,6.082455733668702
27,2006,1087,3.918470372172613
28,2006,1089,30.10550049251544
29,2006,1091,0.02586297271293227
30,2006,1093,13.698625228683376
31,2006,1095,0.02586297271293227
32,2006,1097,0.03114356708697536
33,2006,1099,0.02586297271293227
34,2006,1101,0.02586297271293227
35,2006,1103,0.02586297271293227
36,2006,1105,0.02586297271293227
37,2006,1107,0.6932316606939014
38,2006,1109,0.02586297271293227
39,2006,1111,0.10894271678917443
40,2006,1113,1.0136549183016152
41,2006,1115,1.1710449482821552
42,2006,1117,0.3194026974335598
43,2006,1119,0.026702717184708374
44,2006,1121,1.7800181552176237
45,2006,1123,86.06051051124845
46,2006,1125,0.026702717184708374
47,2006,1127,0.02586297271293227
48,2006,1129,0.02586297271293227
49,2006,1131,0.28022164680519224
50,2006,1133,0.05269986469517192
51,2006,2013,0.02586297271293227
52,2006,2016,0.0689517877824907
53,2006,2020,19.6736810475326
54,2006,2050,1.462782563135985
55,2006,2068,1.416202550654927
56,2006,2090,17.917566256451426
57,2006,2100,25.867076247340023
58,2006,2110,4.737873479094062
59,2006,2122,0.0785820490854023
60,2006,2130,0.34275477814058364
61,2006,2150,0.856427171683963
62,2006,2170,0.02586297271293227
63,2006,2185,0.6683770965631572
64,2006,2188,0.3115839795018085
65,2006,2220,0.02586297271293227
66,2006,2240,0.02586297271293227
67,2006,2261,0.7626264165543961
68,2006,4001,11.580338383218148
69,2006,4003,1.3217697174039125
70,2006,4005,0.02586297271293227
71,2006,4007,372.47747126436786
72,2006,4009,51.85847292928249
73,2006,4011,1.38113242276137
74,2006,4012,0.14387801520898597
75,2006,4013,0.02586297271293227
76,2006,4015,0.026702717184708374
77,2006,4017,20.75036600041427
78,2006,4019,0.19998277713675588
79,2006,4021,0.08274004741669104
80,2006,4023,0.02586297271293227
81,2006,4025,0.06564303127690836
82,2006,4027,0.02586297271293227
83,2006,5001,0.02586297271293227
84,2006,5005,0.1286011069901853
85,2006,5007,7.778648766555351
86,2006,5009,0.8883681239843888
87,2006,5013,0.02586297271293227
88,2006,5015,0.3432020982811895
89,2006,5017,38.32033427674398
90,2006,5025,21.961639779692906
91,2006,5029,0.8919696089899574
92,2006,5031,0.12147292317941498
93,2006,5037,0.02586297271293227
94,2006,5039,0.02586297271293227
95,2006,5047,0.02586297271293227
96,2006,5055,0.02586297271293227
97,2006,5057,1.3484505544531342
98,2006,5061,0.658006806928755
99,2006,5063,24.13054247808318
100,2006,5067,0.02586297271293227
101,2006,5069,2.898242136866513
102,2006,5079,0.02586297271293227
103,2006,5081,0.02586297271293227
104,2006,5087,0.1529571306099899
105,2006,5089,0.02586297271293227
106,2006,5091,0.02586297271293227
107,2006,5093,0.34122243726424045
108,2006,5095,0.02586297271293227
109,2006,5097,0.02586297271293227
110,2006,5099,41.92187732200507
111,2006,5101,32.43133862813718
112,2006,5103,0.026702717184708374
113,2006,5107,0.02586297271293227
114,2006,5109,0.02586297271293227
115,2006,5111,0.02586297271293227
116,2006,5115,0.02586297271293227
117,2006,5117,0.46124804826900734
118,2006,5119,0.1355295835595859
119,2006,5121,0.02586297271293227
120,2006,5123,4.2364802608507715
121,2006,5125,0.48729791485465157
122,2006,5127,0.34122243726424045
123,2006,5131,0.14789141994365035
124,2006,5133,1.0299993148110957
125,2006,5135,0.026702717184708374
126,2006,5137,0.02586297271293227
127,2006,5139,0.02586297271293227
128,2006,5141,0.026702717184708374
129,2006,5143,4.525590983395409
130,2006,5145,4.1776764856486865
131,2006,5147,0.6989349899720029
132,2006,5149,0.02586297271293227
133,2006,6001,10.659220611299878
134,2006,6003,0.02586297271293227
135,2006,6005,0.02586297271293227
136,2006,6007,0.07649836681126525
137,2006,6009,31.1731139553599
138,2006,6013,0.02586297271293227
139,2006,6015,0.02586297271293227
140,2006,6017,0.02586297271293227
141,2006,6019,0.8919696089899574
142,2006,6021,0.07649836681126525
143,2006,6023,3.568311616253734
144,2006,6025,0.02586297271293227
145,2006,6027,0.1356974074561302
146,2006,6029,5.62204033275912
147,2006,6031,0.026702717184708374
148,2006,6033,0.439308477689319
149,2006,6035,50.517056919850866
150,2006,6037,10.408121165814247
151,2006,6039,6.213699736831176
152,2006,6041,0.02586297271293227
153,2006,6043,0.24361039629503678
154,2006,6045,2.8614176180947477
155,2006,6047,0.5349845711900197
156,2006,6049,0.02586297271293227
157,2006,6051,2.256155896689904
158,2006,6053,0.9921314223973884
159,2006,6055,6.7339917868742285
160,2006,6057,0.02586297271293227
161,2006,6059,0.02586297271293227
162,2006,6061,42.16824549542528
163,2006,6063,27.468459313793026
164,2006,6065,0.2822771787323585
