,year,FIPS_CODE,pred_qty_hydro
104,2006,5087,4584.972844082021
105,2006,5089,1703.5016088867733
106,2006,5091,727.6615089802393
107,2006,5093,6805.354437149263
108,2006,5095,751.4293949550705
109,2006,5097,1024.3184858932927
110,2006,5099,910247.6018434716
111,2006,5101,21474.404713544824
112,2006,5103,2735.8565794286096
113,2006,5107,2382.9914441773085
114,2006,5109,1449.5147592963542
115,2006,5111,1690.7014895009206
116,2006,5115,2335.6026384403613
117,2006,5117,7292.213724428975
118,2006,5119,4896.519633163445
119,2006,5121,1661.1156100285457
120,2006,5123,15107.467649548184
121,2006,5125,7086.686381456949
122,2006,5127,6896.559847066081
123,2006,5131,4910.525154943835
124,2006,5133,7969.175111910558
125,2006,5135,4426.414217009441
126,2006,5137,748.5814674010361
127,2006,5139,791.8887234035428
128,2006,5141,3741.2585669901564
129,2006,5143,15094.3241973431
130,2006,5145,10109.525891133375
131,2006,5147,8885.278122305728
132,2006,5149,4088.959714297247
133,2006,6001,16965.593057287555
134,2006,6003,2907.8073088157375
135,2006,6005,2283.440504794285
136,2006,6007,4599.011009543446
137,2006,6009,27914.76110764009
138,2006,6013,4180.988221021393
139,2006,6015,2483.0095043756855
140,2006,6017,1134.9321162490755
141,2006,6019,7369.739327698498
142,2006,6021,4501.287800467643
143,2006,6023,15322.222635635932
144,2006,6025,1913.0774964722584
145,2006,6027,4840.44925221321
146,2006,6029,16660.78201388956
147,2006,6031,4120.553800588993
148,2006,6033,7460.08220022767
149,2006,6035,34520.81854234812
150,2006,6037,7414.212580423856
151,2006,6039,15423.674513176951
152,2006,6041,2632.1694054651953
153,2006,6043,4843.527800228755
154,2006,6045,6387.141983322823
155,2006,6047,5075.778244339186
156,2006,6049,1755.649922341792
157,2006,6051,13021.765710809072
158,2006,6053,5508.358904257361
159,2006,6055,16860.688340569082
160,2006,6057,2234.3635599997783
161,2006,6059,727.6615089802393
162,2006,6061,58310.587709695596
163,2006,6063,24525.754375717905
164,2006,6065,6092.3114253975855
165,2006,6067,727.6615089802393
166,2006,6071,17452.080050692923
167,2006,6073,36129.73959621119
168,2006,6075,4452.644672016566
169,2006,6077,9905.20678912136
170,2006,6079,3286.103220018207
171,2006,6081,29129.942911611455
172,2006,6083,12307.273939164565
173,2006,6085,727.6615089802393
174,2006,6087,7474.492282690613
175,2006,6089,4098.577166379947
176,2006,6091,6426.836196987662
177,2006,6093,7542.957278141724
178,2006,6095,7667.630330580982
179,2006,6097,11929.542406549446
180,2006,6099,10295.864721832155
181,2006,6101,2220.987287373214
182,2006,6103,17995.537083155596
183,2006,6105,4804.121813581986
184,2006,6107,3210.858116369661
185,2006,6109,34045.74511881068
186,2006,6111,6238.2297304140075
187,2006,6113,29909.156187132754
188,2006,6115,4938.893306899956
189,2006,8005,17391.02878981017
190,2006,8013,5830.701589552245
191,2006,8014,764.9209049939687
192,2006,8015,5902.8989481877725
193,2006,8017,20013.760549630308
194,2006,8019,16746.271934946835
195,2006,8023,4843.527800228755
196,2006,8031,1461.0462338398804
197,2006,8037,5064.193312364822
198,2006,8039,7683.205074755277
199,2006,8041,7726.87150188672
200,2006,8043,5067.56787468855
201,2006,8045,149411.17946291427
202,2006,8047,3869.316263362975
203,2006,8049,4165.470549864018
204,2006,8051,1517.6967996120406
205,2006,8053,16802.178680181543
206,2006,8059,4844.788843031605
207,2006,8061,32324.695127192732
208,2006,8065,8349.05089744878
209,2006,8067,2022.9184363724419
210,2006,8069,27454.988922419197
211,2006,8071,2188.258944850704
212,2006,8073,779.6874118349311
213,2006,8075,1879.0585234811615
214,2006,8077,767.2112109370173
215,2006,8081,5802.464905939402
216,2006,8083,11103.033195040469
217,2006,8089,4867.810204242978
218,2006,8091,7984.5716069179625
219,2006,8093,15510.648312238103
220,2006,8097,3291.25213196979
221,2006,8099,4495.019471992066
222,2006,8101,1890.22491017022
223,2006,8103,2357.3150423672278
224,2006,8105,1388.4621105541921
225,2006,8107,26525.5157130323
226,2006,8109,23636.17765393484
227,2006,8111,8129.657962868288
228,2006,8113,53019.425265386635
229,2006,8115,1763.5728258995184
230,2006,8117,2858.0604950131847
231,2006,8119,53815.763628916815
232,2006,8121,7360.807927906483
233,2006,8123,1932.8541467387531
234,2006,8125,3681.8206536695616
235,2006,9001,727.6615089802393
236,2006,9003,4811.809336631585
237,2006,9005,1773.2409664287118
238,2006,9007,9928.40605263419
239,2006,9009,7172.844165579951
240,2006,9015,6506.791866777782
241,2006,10001,9944.19107755596
242,2006,10003,35785.31683049377
243,2006,10005,58049.712250763594
244,2006,11001,727.6615089802393
245,2006,12003,727.6615089802393
246,2006,12005,733.997859956055
247,2006,12009,5205.774357017179
248,2006,12011,4888.946021886982
249,2006,12013,5526.169151601211
250,2006,12015,4917.649575200623
251,2006,12017,7402.373656580796
252,2006,12019,1388.4621105541921
253,2006,12021,16902.131017193067
254,2006,12029,2065.505755281834
255,2006,12033,69748.32707555711
256,2006,12035,1896.2654068971924
257,2006,12037,4317.543611967208
258,2006,12039,32630.216363718388
259,2006,12041,2811.0179702878486
260,2006,12045,4922.0608088362615
261,2006,12047,4366.162762511585
262,2006,12051,3319.1973199415033
263,2006,12055,7353.177845938364
264,2006,12057,7415.180549261153
265,2006,12061,748.5814674010361
266,2006,12065,7279.438189185931
267,2006,12067,1389.704434721482
268,2006,12071,2181.5381467780026
269,2006,12073,17910.67618468187
270,2006,12077,253770.53065617578
271,2006,12081,7580.335225944587
272,2006,12083,3862.8516355830648
273,2006,12085,4059.9284120479047
274,2006,12086,19110.228095415998
275,2006,12087,17960.84995426862
276,2006,12089,15978.861162517225
277,2006,12091,3310.5090820360206
278,2006,12095,9815.522240586299
279,2006,12097,15213.904973316425
280,2006,12099,7350.969681522061
281,2006,12101,3990.5501579748793
282,2006,12103,57698.858552013524
283,2006,12105,6638.970514504176
284,2006,12107,3606.8817503883415
285,2006,12109,5086.782420822473
286,2006,12111,339248.60223825276
287,2006,12113,5422.892876741843
288,2006,12115,14972.117596668762
289,2006,12119,26001.25922146205
290,2006,12121,4922.362636549419
291,2006,12123,728.6539855986231
292,2006,12125,8225.244474272637
293,2006,12127,10615.457454144054
294,2006,12129,3381.575713986566
295,2006,12131,1247.654324332377
296,2006,12133,1754.731515713478
297,2006,13005,4868.648543922106
298,2006,13007,2239.436437988782
299,2006,13021,18464.898090710958
300,2006,13027,9769.13192026181
301,2006,13031,7240.443010961008
302,2006,13033,4514.693542318483
303,2006,13039,7563.598210512524
304,2006,13045,48444.69971901594
305,2006,13049,7619.208112897588
306,2006,13051,42355.249685767274
307,2006,13057,5417.271102969904
308,2006,13059,16508.67894182866
309,2006,13065,4524.595071565396
310,2006,13067,4790.425587423627
311,2006,13069,7339.966838711062
312,2006,13071,25325.144304386584
313,2006,13073,993.1651170251494
314,2006,13075,40852.95997414312
315,2006,13077,3386.587364031627
316,2006,13079,9893.335532878493
317,2006,13081,4888.946021886982
318,2006,13087,22893.6238029634
319,2006,13089,1210.774941006337
320,2006,13097,15976.21785247574
321,2006,13103,18256.1650146567
322,2006,13107,1644.4369326638812
323,2006,13109,18040.048320900853
324,2006,13111,5763.820866818114
325,2006,13113,17393.806685539625
326,2006,13115,2649.7606246930063
327,2006,13117,733.997859956055
328,2006,13119,9248.347897753538
329,2006,13121,14366.014338597586
330,2006,13123,7911.334868204488
331,2006,13127,21961.59933759898
332,2006,13131,10370.49175487817
333,2006,13135,1631.9904484117503
334,2006,13137,4870.25963749266
335,2006,13145,10227.6900616257
336,2006,13147,2494.523656325379
337,2006,13153,9443.472889282359
338,2006,13155,12881.561831126497
339,2006,13157,4901.10352172371
340,2006,13161,2920.4893871396052
341,2006,13167,1272.8068353432868
342,2006,13169,14503.614683369813
343,2006,13173,1273.7993119616706
344,2006,13175,2089.751387037859
345,2006,13177,727.6615089802393
346,2006,13179,7428.484942713275
347,2006,13183,7500.233895696505
348,2006,13185,733.997859956055
349,2006,13191,10038.975232963445
350,2006,13193,7741.271193845515
351,2006,13195,6978.478540453573
352,2006,13199,10699.2425930772
353,2006,13201,18889.071265582006
354,2006,13207,1962.289341009216
355,2006,13209,1716.1153576242202
356,2006,13213,3540.975700192487
357,2006,13215,4463.562840123955
358,2006,13217,15104.906320191285
359,2006,13219,7374.157612758023
360,2006,13221,4721.062893923472
361,2006,13223,1732.2692437818698
362,2006,13225,2520.577280149825
363,2006,13227,22216.72997159795
364,2006,13229,1723.4432445360176
365,2006,13231,1867.8187265940069
366,2006,13233,1682.1626622241738
367,2006,13235,9950.061085878784
368,2006,13237,1478.5541045218943
369,2006,13241,4843.527800228755
370,2006,13243,4404.244432918185
371,2006,13245,60359.40458935562
372,2006,13247,2318.103025729416
373,2006,13251,37857.08353651604
374,2006,13253,17117.99534772469
375,2006,13255,2542.7376758879946
376,2006,13257,4939.871056180111
377,2006,13259,8474.302129089692
378,2006,13261,1682.768235156413
379,2006,13263,2465.8270080052725
380,2006,13265,15032.466171790638
381,2006,13267,8135.446071346094
382,2006,13269,55791.94817382758
383,2006,13271,7369.027565999821
384,2006,13273,4301.291342600288
385,2006,13275,727.6615089802393
386,2006,13277,6096.660848785012
387,2006,13283,4395.601628507147
388,2006,13285,4910.692360714697
389,2006,13289,742.2451164252203
390,2006,13291,3264.5571815309395
391,2006,13293,35513.9768352997
392,2006,13295,4992.238691101063
393,2006,13297,1281.9484510588256
394,2006,13299,20634.578091568237
395,2006,13301,4868.648543922106
396,2006,13303,4892.997511045324
397,2006,13305,21123.209316714147
398,2006,13307,5004.338650018961
399,2006,13309,9970.63418188063
400,2006,13311,8918.969376363208
401,2006,13313,4408.517275339571
402,2006,13315,4474.449319658868
403,2006,13317,12214.494946586583
404,2006,13319,8176.230567154925
405,2006,13321,2655.4661669090474
406,2006,15001,4895.762739802666
407,2006,15003,14025.101552858872
408,2006,15007,1797.7751444456749
409,2006,15009,5678.835798420474
410,2006,16001,2199.0748753678217
411,2006,16003,4584.754381188921
412,2006,16005,3681.7422103614854
413,2006,16007,15916.929977409094
414,2006,16011,5520.162164668841
415,2006,16013,34704.09036317323
416,2006,16017,4903.392946846098
417,2006,16021,18455.930792352523
418,2006,16023,6280.944828956287
419,2006,16027,469968.7215385256
420,2006,16039,1348.9076763381752
421,2006,16041,4862.486439360759
422,2006,16043,9936.745911325615
423,2006,16045,17141.221844736163
424,2006,16047,42112.3965007649
425,2006,16049,13516.07695473535
426,2006,16051,14931.211276066986
427,2006,16053,742.2451164252203
428,2006,16055,28504.538174272526
429,2006,16057,6959.221637637617
430,2006,16059,6458.811244504219
431,2006,16061,7253.165631464509
432,2006,16063,1901.788611297514
433,2006,16065,4616.211013057033
434,2006,16067,1459.501508480127
435,2006,16069,7364.650257625641
436,2006,16071,4939.871056180111
437,2006,16073,95601.46584084923
438,2006,16075,59084.43799114763
439,2006,16077,1442.4582354350457
440,2006,16079,5167.768707736393
441,2006,16081,7291.981419372959
442,2006,16083,4059.9284120479047
443,2006,16085,15525.593230958415
444,2006,16087,35238.375400611454
445,2006,17001,4060.027658332636
446,2006,17003,31767.139648345266
447,2006,17007,3101.5701319168984
448,2006,17009,727.6615089802393
449,2006,17013,4392.459956523109
450,2006,17015,993.7439192076932
451,2006,17019,2055.706912307501
452,2006,17027,16525.96836610639
453,2006,17031,1291.2066673211234
454,2006,17033,15282.943347798946
455,2006,17035,7388.244823040727
456,2006,17039,4452.644672016566
457,2006,17041,104922.79989284935
458,2006,17043,42884.17381166701
459,2006,17045,4498.91503030416
460,2006,17051,5251.258933444254
461,2006,17053,5031.499036735319
462,2006,17057,4554.062734497938
463,2006,17059,5055.4631516189265
464,2006,17063,4982.294672366787
465,2006,17065,6350.904750140426
466,2006,17069,1279.5917255107809
467,2006,17073,1148.1656475380398
468,2006,17077,2240.315254952734
469,2006,17079,6010.544043313052
470,2006,17081,7282.953785161488
471,2006,17083,1803.5847044953866
472,2006,17089,9638.435180338454
473,2006,17091,35280.307938517166
474,2006,17093,7909.9856264564605
475,2006,17095,4860.131134721613
476,2006,17097,4509.519072979709
477,2006,17099,727.6615089802393
478,2006,17101,23214.65577549678
479,2006,17103,105042.251328929
480,2006,17105,6084.077066989437
481,2006,17109,1945.9077333819503
482,2006,17111,7434.434796380228
483,2006,17113,32900.94509186369
484,2006,17115,2230.148547031637
485,2006,17117,24949.281506768864
486,2006,17119,23664.063705496475
487,2006,17121,46060.35096508109
488,2006,17123,740.7827501235492
489,2006,17125,29680.79013120873
490,2006,17129,4933.425932791106
491,2006,17131,2517.064708242839
492,2006,17135,4888.946021886982
493,2006,17143,2896.466464685361
494,2006,17145,10997.098327632879
495,2006,17147,8840.981308534909
496,2006,17149,4224.525870040268
497,2006,17151,1699.2619206558045
498,2006,17153,5035.567132522686
499,2006,17155,22110.29529797358
500,2006,17157,15967.328804191908
501,2006,17159,4462.272796506953
502,2006,17161,6411.493905297652
503,2006,17163,6214.953187440699
504,2006,17165,303860.94172505266
505,2006,17167,733.997859956055
506,2006,17169,9674.916980183198
507,2006,17171,2465.8270080052725
508,2006,17173,727.6615089802393
509,2006,17175,4211.7941102906125
510,2006,17177,2085.5099178884034
511,2006,17179,791.8887234035428
512,2006,17181,1833.3820269232556
513,2006,17183,4463.562840123955
514,2006,17185,1916.3545746345428
515,2006,17187,4270.925054571993
516,2006,17189,18825.57275214883
517,2006,17191,1986.5559901020779
518,2006,17193,1861.190001386956
519,2006,17195,2080.6591060442847
520,2006,17197,1459.501508480127
521,2006,17199,2765.193810514721
522,2006,17201,1620.4443140108933
523,2006,17203,1862.699903528566
524,2006,18001,727.6615089802393
525,2006,18003,73108.42075049884
526,2006,18005,7475.637638390644
527,2006,18011,19747.446547788357
528,2006,18015,33184.55830294224
529,2006,18017,7304.949144938982
530,2006,18023,15769.336809168246
531,2006,18027,4252.894009368622
532,2006,18033,21027.473825223045
533,2006,18043,2534.700890918941
534,2006,18047,751.4293949550705
535,2006,18051,8469.414799600045
536,2006,18053,17345.581394689903
537,2006,18059,46176.17426977791
538,2006,18061,28234.601403291916
539,2006,18063,2194.9986697773643
540,2006,18065,7930.235792332239
541,2006,18067,18798.319417711908
542,2006,18071,1952.1879155411248
543,2006,18075,21427.971431088063
544,2006,18077,10558.320293390856
545,2006,18079,81849.07478069543
546,2006,18083,7851.315503859438
547,2006,18085,1379.717685537709
548,2006,18087,5931.469659432306
549,2006,18089,11040.853680479158
550,2006,18095,17072.01434121491
551,2006,18097,4939.871056180111
552,2006,18099,7251.040464021419
553,2006,18101,1381.4474679212792
554,2006,18103,15577.814345002573
555,2006,18105,2691.1249040943517
556,2006,18107,7583.405604300966
557,2006,18109,4939.871056180111
558,2006,18111,10014.389869243645
559,2006,18113,72491.13965471214
560,2006,18117,751.9317037747298
561,2006,18119,7180.608690934221
562,2006,18123,1272.8068353432868
563,2006,18125,16692.833278131162
564,2006,18127,3778.2703074773385
565,2006,18133,6793.886518848196
566,2006,18135,733.997859956055
567,2006,18137,7311.66009205436
568,2006,18139,4504.7176966504085
569,2006,18141,1491.9538607535899
570,2006,18143,128053.36280142095
571,2006,18145,1528.0654387536495
572,2006,18147,727.6615089802393
573,2006,18149,7023.339605782937
574,2006,18151,299174.476690292
575,2006,18153,1952.0675956079008
576,2006,18155,32836.06349687143
577,2006,18157,1222.7768973370041
578,2006,18159,6720.47376463713
579,2006,18161,13030.507171420344
580,2006,18163,10826.894760561909
581,2006,18167,4939.871056180111
582,2006,18169,1833.9519216811002
583,2006,18171,30127.91701051475
584,2006,18173,727.6615089802393
585,2006,18175,5954.307326721347
586,2006,18177,1253.6951637782838
587,2006,18179,9295.888473445839
588,2006,18181,8129.657962868288
589,2006,18183,2239.436437988782
590,2006,19005,727.6615089802393
591,2006,19007,7611.34260848711
592,2006,19011,727.6615089802393
593,2006,19013,6477.2137298927955
594,2006,19015,11386.421483796865
595,2006,19019,740.650710199478
596,2006,19029,13048.931500933206
597,2006,19033,5345.11511104484
598,2006,19045,7284.288508640807
599,2006,19047,31710.145751387645
600,2006,19049,1257.8254831309478
601,2006,19053,5128.511849249937
602,2006,19055,9725.8053716011
603,2006,19059,4939.871056180111
604,2006,19065,7040.462995605299
605,2006,19067,4979.996706984842
606,2006,19069,33986.637991562166
607,2006,19071,7542.957278141724
608,2006,19077,993.7439192076932
609,2006,19081,16954.02117629828
610,2006,19083,15964.712535096325
611,2006,19089,16781.68834813221
612,2006,19093,4900.778395929378
613,2006,19097,4939.871056180111
614,2006,19101,68043.48409058194
615,2006,19103,16454.8284744716
616,2006,19105,291420.4013642075
617,2006,19109,9982.967997262811
618,2006,19111,21850.15614767238
619,2006,19113,4395.601628507147
620,2006,19115,954.2326694181938
621,2006,19123,3883.3807660044904
622,2006,19125,1636.9054117400199
623,2006,19129,30987.353360145833
624,2006,19131,13233.281220542161
625,2006,19139,12063.086268531613
626,2006,19141,2324.6756205577576
627,2006,19143,5130.017657404029
628,2006,19149,17302.04584380796
629,2006,19151,3939.272028536382
630,2006,19153,3262.3330767528596
631,2006,19155,2549.658930128424
632,2006,19157,68945.29634881952
633,2006,19159,727.6615089802393
634,2006,19161,70182.15139730382
635,2006,19163,5681.298174530335
636,2006,19165,1667.8835283814299
637,2006,19167,39319.93103585127
638,2006,19169,1811.2872017159916
639,2006,19171,4840.44925221321
640,2006,19173,41638.62269674378
641,2006,19175,5007.900380066596
642,2006,19177,16704.372090455996
643,2006,19179,4798.104656944991
644,2006,19181,3661.3592723933143
645,2006,19183,5491.138954269127
646,2006,19185,33053.32678884663
647,2006,19187,1771.06540973675
648,2006,19191,2038.3640401842588
649,2006,19193,907.8267854980458
650,2006,19195,8624.37815820123
651,2006,19197,19897.932412603124
652,2006,20003,76532.71932494963
653,2006,20007,2823.4112621525087
654,2006,20009,791.8887234035428
655,2006,20011,1965.6710762894932
656,2006,20021,1827.4925624683112
657,2006,20023,2676.825588083327
658,2006,20025,26766.90541927328
659,2006,20033,32945.01058657815
660,2006,20035,6973.967801140286
661,2006,20037,1256.8468089110893
662,2006,20049,1667.8835283814299
663,2006,20051,1691.2940603340553
664,2006,20071,16312.039197940368
665,2006,20073,15377.80407778114
666,2006,20083,2874.7168418745337
667,2006,20085,3277.980875635615
668,2006,20087,16393.612458403994
669,2006,20089,1756.0631815139068
670,2006,20091,1731.6978743430411
671,2006,20093,4583.958613905225
672,2006,20095,3625.16667353721
673,2006,20097,15696.05571698498
674,2006,20099,3078.0726663712176
675,2006,20101,26059.598006725373
676,2006,20103,8975.201055119223
677,2006,20107,8975.201055119223
678,2006,20111,4347.031735843685
679,2006,20115,9851.415289381417
680,2006,20119,7456.760215611583
681,2006,20121,4093.551254958659
682,2006,20123,4075.9899998910946
683,2006,20127,87823.11764244402
684,2006,20131,8624.410431547138
685,2006,20133,727.6615089802393
686,2006,20137,7681.18911271359
687,2006,20139,4939.871056180111
688,2006,20141,13584.768586778047
689,2006,20143,135556.96530069376
690,2006,20145,8865.635191675769
691,2006,20149,3236.3113297158457
692,2006,20151,3819.376052671482
693,2006,20153,29031.700888395753
694,2006,20155,17478.846413931482
695,2006,20157,734.4463991477335
696,2006,20159,13786.039194683679
697,2006,20161,7064.535865187717
698,2006,20163,5350.2049995674115
699,2006,20165,17498.816194901912
700,2006,20167,2439.375518373169
701,2006,20169,7814.515446744187
702,2006,20171,5959.270866138877
703,2006,20173,53996.32085145695
704,2006,20175,733.997859956055
705,2006,20177,16598.44600974714
706,2006,20179,8674.072623343374
707,2006,20181,745.5830221126886
708,2006,20183,15886.191043679568
709,2006,20187,10003.53385915871
710,2006,20189,748.5814674010361
711,2006,20191,45872.50918032494
712,2006,20193,1557.363709823122
713,2006,20195,2281.4423467336555
714,2006,20197,41289.706606309934
715,2006,20201,3479.3497552395734
716,2006,20203,10148.724956432383
717,2006,20205,5232.281995290815
718,2006,20207,16831.256318739874
719,2006,20209,67861.3316304478
720,2006,21007,64854.48251409808
721,2006,21015,7823.9478911438955
722,2006,21017,727.6615089802393
723,2006,21027,32479.573563265385
724,2006,21035,5059.711190655224
725,2006,21037,4323.220675196122
726,2006,21039,7270.838597312631
727,2006,21041,64162.36210344067
728,2006,21047,7544.496606330151
729,2006,21051,2850.636683190141
730,2006,21067,4849.02969123812
731,2006,21071,52455.69420509479
732,2006,21075,4438.371285398291
733,2006,21081,5796.897237339351
734,2006,21085,1721.7895051648954
735,2006,21091,4613.611502447177
736,2006,21093,4462.272796506953
737,2006,21095,28496.367169602836
738,2006,21099,4843.527800228755
739,2006,21101,4582.383390736403
740,2006,21105,727.6615089802393
741,2006,21107,4939.871056180111
742,2006,21115,16975.308573620256
743,2006,21117,4213.442561669938
744,2006,21119,7243.797027077866
745,2006,21123,9416.12643223965
746,2006,21125,19294.576690602677
747,2006,21127,2062.78263676989
748,2006,21129,3908.4220114896284
749,2006,21131,5872.745327717352
750,2006,21133,2746.2793113574385
751,2006,21135,42047.33225412864
752,2006,21137,4083.8699786939123
753,2006,21139,31378.107148024475
754,2006,21141,7611.249568633527
755,2006,21143,727.6615089802393
756,2006,21145,15302.770734843645
757,2006,21151,8562.241878665001
758,2006,21157,27350.0834914876
759,2006,21159,4971.4519734368905
760,2006,21161,5032.536839214632
761,2006,21163,125014.34964285376
762,2006,21165,8626.240619549617
763,2006,21167,7350.880810395406
764,2006,21169,14695.731806460848
765,2006,21171,4501.287800467643
766,2006,21173,1685.881289917389
767,2006,21175,56837.776897273005
768,2006,21177,727.6615089802393
769,2006,21179,7909.897296219865
770,2006,21181,4084.7666725599756
771,2006,21183,21199.47864155937
772,2006,21185,7634.452195379358
773,2006,21187,8513.637484635621
774,2006,21189,39508.168022119404
775,2006,21191,9966.616964070308
776,2006,21193,1013.3549397178045
777,2006,21195,6696.18791462451
778,2006,21197,6978.478540453573
779,2006,21199,8050.221650356289
780,2006,21201,1750.3004713189466
781,2006,21203,7397.515092250174
782,2006,21205,10163.224840156532
783,2006,21207,18435.035603178272
784,2006,21209,4478.610221573158
785,2006,21211,7604.133979012555
786,2006,21213,5085.971191557982
787,2006,21215,5275.415700451272
788,2006,21217,2755.9081809558243
789,2006,21219,37203.68628244938
790,2006,21221,1333.6688473135662
791,2006,21223,2055.396957913255
792,2006,21225,4849.02969123812
793,2006,21227,4888.946021886982
794,2006,21229,7384.897399173597
795,2006,21231,4917.649575200623
796,2006,21233,1231.499446516149
797,2006,21235,7378.513123880327
798,2006,21237,7510.918955375491
799,2006,21239,1461.0462338398804
800,2006,22001,2296.893655942551
801,2006,22003,4426.414217009441
802,2006,22005,4714.543743584987
803,2006,22007,15848.063131377094
804,2006,22009,1694.1136511343657
805,2006,22017,7695.1668719361005
806,2006,22019,9205.52672202544
807,2006,22029,2189.191842022453
808,2006,22031,727.6615089802393
809,2006,22033,1151.908329732464
810,2006,22035,17826.081178976972
811,2006,22037,5520.162164668841
812,2006,22039,4506.296909246371
813,2006,22041,733.997859956055
814,2006,22043,10432.12824413862
815,2006,22045,23998.223750263267
816,2006,22047,15397.803867633478
817,2006,22049,1272.8068353432868
818,2006,22051,34410.11770441974
819,2006,22053,24624.147350099756
820,2006,22055,986.3802268576553
821,2006,22057,1281.9484510588256
822,2006,22059,7495.503855099066
823,2006,22063,2024.1761882032129
824,2006,22067,5301.481248191875
825,2006,22071,4554.062734497938
826,2006,22073,2318.454246826223
827,2006,22075,17548.839590919553
828,2006,22077,727.6615089802393
829,2006,22079,21608.71028964978
830,2006,22081,4771.584790772458
831,2006,22083,23587.739897066996
832,2006,22085,3781.926644390557
833,2006,22087,1197.5234671835683
834,2006,22089,2945.543624459051
835,2006,22091,17815.758522721255
836,2006,22095,5299.032570294954
837,2006,22097,61935.11280349843
838,2006,22099,4394.531798516414
839,2006,22101,18958.985219336068
840,2006,22103,7475.997995324499
841,2006,22105,1668.8804250893827
842,2006,22107,2034.772299353737
843,2006,22109,2115.1066010781665
844,2006,22111,25636.032968935786
845,2006,22113,4285.32366765649
846,2006,22115,59346.98206889773
847,2006,22117,748.5814674010361
848,2006,22119,3629.713297128962
849,2006,22121,4907.052377713829
850,2006,22123,33485.28009715394
851,2006,22125,4180.988221021393
852,2006,22127,1412.736016677809
853,2006,23001,73637.6063574907
854,2006,23003,16794.493418113114
855,2006,23005,1805.7749545141944
856,2006,23007,10038.553188618744
857,2006,23009,1214.8298301442262
858,2006,23011,4095.9472730774487
859,2006,23015,1002.5643104870521
860,2006,23017,20378.38069982914
861,2006,23019,2004.582454872904
